a0,a1,a2,a3,a4,a5
54,133,103,130,98,109
54,133,104,129,96,109
54,133,105,128,96,109
54,133,105,128,98,109
54,134,105,132,97,109
54,134,105,132,97,109
54,134,106,133,96,109
54,134,107,134,96,109
53,134,106,135,98,109
54,134,103,136,99,109
54,134,103,136,100,109
54,134,103,137,99,109
54,135,104,136,97,109
54,134,104,136,95,109
54,134,104,134,94,109
54,134,103,132,97,109
54,134,102,132,100,110
54,134,102,131,100,110
54,134,102,130,100,110
54,134,104,130,100,109
54,134,105,131,98,109
54,134,105,132,98,109
54,134,105,134,97,109
54,134,106,135,96,109
54,134,106,136,97,109
54,134,104,136,98,109
54,134,103,136,99,109
54,135,104,135,100,109
54,135,104,135,99,109
54,134,104,135,95,109
54,135,104,134,94,109
54,135,104,133,97,109
54,135,102,133,99,110
54,135,102,132,101,110
54,135,101,132,101,110
53,134,103,133,99,110
54,134,104,132,97,110
54,135,104,131,98,109
54,135,105,131,98,109
54,135,106,133,97,108
54,135,107,135,98,109
54,134,106,138,98,108
53,135,103,139,98,108
53,135,103,140,97,108
54,135,103,137,97,109
54,135,103,133,94,109
54,134,104,128,94,109
54,134,104,126,96,109
54,135,104,127,100,110
54,134,103,130,103,110
54,134,102,133,103,110
54,134,102,136,101,110
54,134,103,138,98,110
54,134,104,138,96,109
54,134,104,136,95,108
54,134,105,133,96,108
54,135,106,131,96,109
54,134,107,130,99,109
54,134,105,131,98,109
54,135,103,131,99,109
54,135,104,132,100,109
53,134,104,134,100,110
54,134,104,136,98,109
54,134,104,138,97,109
54,134,104,138,96,109
53,135,103,137,98,110
54,134,102,136,100,110
54,134,101,134,100,110
54,134,102,131,98,110
54,134,103,130,97,110
54,134,104,129,97,109
54,134,105,130,98,109
54,134,106,131,97,109
54,134,106,134,97,109
54,134,106,136,97,109
54,135,104,137,99,109
54,135,103,137,99,108
54,135,104,136,99,109
53,135,105,135,99,109
54,135,104,134,98,109
54,135,104,134,96,109
54,135,103,134,97,110
54,135,102,133,99,109
54,135,101,134,100,110
54,134,102,133,97,110
54,135,103,133,97,110
54,135,104,132,98,109
54,135,105,132,100,109
54,135,105,132,100,109
54,134,106,132,97,109
54,134,107,133,97,109
54,135,106,134,98,108
54,135,104,135,97,109
54,135,104,136,98,109
54,135,103,137,98,109
