a0,a1,a2,a3,a4,a5
100,156,110,134,121,121
99,156,110,132,115,117
100,156,110,130,114,115
100,156,111,129,117,124
100,157,103,134,122,119
100,156,110,136,117,125
101,157,112,134,114,119
101,156,111,132,113,116
101,156,110,131,115,114
101,156,110,130,121,111
101,156,110,130,123,104
101,156,107,131,122,103
101,157,106,133,127,106
101,157,107,136,133,107
100,157,106,136,124,99
101,157,100,137,118,92
101,156,98,137,115,96
100,156,98,136,114,101
101,156,99,135,117,106
100,157,101,134,121,113
100,157,103,134,122,119
100,156,107,132,119,123
100,157,112,134,114,119
101,156,111,132,113,116
101,156,110,131,115,114
101,156,110,130,121,111
101,156,110,130,123,104
101,156,107,131,122,103
101,157,106,133,127,106
101,157,107,136,133,107
100,157,106,136,124,99
101,157,100,137,118,92
101,156,98,137,115,96
100,156,98,136,114,101
101,156,99,135,117,106
100,157,101,134,121,113
100,157,103,134,122,119
100,156,107,132,119,123
100,155,112,132,115,122
100,156,112,132,111,118
100,156,111,131,117,115
100,156,111,131,122,113
100,157,110,131,120,109
100,156,108,131,119,101
100,156,105,132,122,102
101,157,105,134,126,105
101,156,108,135,128,105
100,157,104,136,121,97
100,157,99,137,117,94
100,157,99,137,118,100
100,156,100,137,117,104
100,156,100,137,119,108
100,157,102,138,123,114
100,157,104,136,127,121
100,156,110,134,126,125
100,155,114,132,118,121
100,156,112,131,115,116
100,156,110,130,111,115
100,156,111,129,114,112
100,156,109,128,117,105
101,156,106,129,119,100
100,156,105,130,124,105
101,156,107,132,128,107
101,155,110,136,127,101
100,156,102,138,119,94
100,156,98,139,117,96
100,156,98,138,120,100
100,156,99,137,121,104
100,156,101,136,120,113
100,157,104,136,120,117
100,156,107,135,121,123
100,157,110,134,116,124
100,156,111,132,114,118
100,156,110,131,113,115
101,156,110,131,114,114
101,156,110,131,119,110
100,156,108,131,124,102
100,156,105,132,124,102
100,156,106,132,125,107
99,156,108,135,130,105
101,156,106,135,125,98
100,156,99,136,118,94
101,156,100,137,117,100
100,156,99,138,118,102
100,155,98,138,116,106
100,156,101,137,119,114
100,156,104,136,124,120
100,156,108,135,123,125
99,156,112,132,118,121
100,156,111,132,115,116
100,156,110,131,117,116
101,156,111,131,119,114
101,156,109,131,119,108
100,156,107,132,117,100
100,156,105,132,119,103
100,155,106,131,126,106
100,155,110,133,130,103
101,155,103,135,123,95
100,155,99,136,120,96
100,156,98,138,119,100
100,156,99,139,117,102
99,156,99,139,118,109
100,156,102,138,120,116
100,156,105,135,121,122
100,157,110,131,120,124
101,157,112,128,117,119
100,155,111,128,114,116
100,155,110,128,117,114
100,155,110,130,120,111
100,155,110,132,120,104
100,155,107,134,120,101
100,155,104,136,124,105
100,155,105,136,129,107
100,155,107,137,126,101
99,155,100,135,118,93
100,156,97,135,119,97
100,155,99,135,120,101
100,155,98,136,119,104
100,155,100,137,120,112
100,156,103,137,120,119
100,156,107,137,123,126
100,156,110,135,119,126
101,155,112,134,115,118
100,155,111,133,114,115
100,155,110,131,115,113
100,155,110,131,117,109
100,156,108,131,119,101
100,155,106,132,122,102
100,155,105,132,127,107
100,154,109,133,129,105
99,156,105,134,123,97
100,156,99,134,118,94
100,155,99,135,118,99
99,155,99,136,118,103
100,155,100,137,119,109
101,155,102,136,121,114
100,155,104,136,123,121
99,154,108,132,121,127
100,154,113,133,119,122
100,155,112,132,113,116
100,155,111,131,113,115
100,155,111,130,117,112
100,155,110,130,119,106
100,155,107,131,120,101
100,155,105,132,124,104
100,154,105,133,128,106
99,155,107,136,126,100
100,155,102,137,119,94
99,155,99,137,118,97
100,155,100,138,119,101
100,155,99,138,119,104
101,155,99,138,119,111
99,155,103,137,121,117
100,155,106,135,121,124
101,155,110,133,119,124
100,155,111,131,115,119
100,155,111,130,114,116
100,155,110,128,116,114
100,155,110,128,119,111
100,156,110,129,119,103
99,155,107,131,121,102
100,155,106,133,127,106
100,155,106,137,132,105
102,155,105,137,125,100
100,155,101,138,117,95
100,155,99,138,118,98
100,155,98,137,118,101
94,155,98,136,118,106
94,154,101,135,120,113
94,155,103,135,121,120
94,156,107,135,123,123
94,155,111,133,117,123
94,155,112,133,116,117
94,155,111,132,116,114
94,155,110,132,117,111
94,155,111,131,119,110
94,155,109,132,119,100
94,155,106,132,122,104
94,155,107,132,125,107
92,154,109,132,130,101
93,155,103,135,120,94
93,155,98,136,117,96
