a0,a1,a2,a3,a4,a5
55,145,104,131,118,107
55,145,104,132,119,108
55,145,104,133,120,112
55,145,104,133,119,144
55,145,104,131,120,112
55,145,104,133,119,113
55,145,103,134,117,111
55,146,104,136,114,109
55,145,104,137,113,108
55,145,104,138,115,110
55,145,104,138,117,110
55,145,104,137,120,109
55,145,104,136,123,109
55,145,104,135,125,109
55,146,105,134,128,110
55,145,104,132,126,108
55,145,104,131,124,106
55,146,103,129,120,105
55,146,103,128,119,106
55,145,104,129,120,108
55,145,104,131,120,112
55,145,104,133,119,113
55,145,103,134,117,111
55,146,104,136,114,109
55,145,104,137,113,108
55,145,104,138,115,110
55,145,104,138,117,110
55,145,104,137,120,109
55,145,104,136,123,109
55,145,104,135,125,109
55,146,105,134,128,110
55,145,104,132,126,108
55,145,104,131,124,106
55,146,104,131,121,106
55,146,104,131,119,106
55,145,104,132,119,107
55,145,104,133,119,109
55,145,103,133,119,111
55,145,104,133,119,111
55,145,104,134,116,110
55,145,104,134,114,109
55,145,104,136,115,109
55,145,104,137,116,109
55,145,104,138,118,110
55,145,104,138,121,110
55,145,104,137,123,109
55,146,104,136,125,108
55,145,104,133,127,108
55,145,104,131,125,107
55,145,103,129,122,105
54,146,103,129,121,105
55,145,104,130,120,106
55,145,104,132,120,108
55,146,104,133,119,110
55,145,104,134,119,112
55,146,104,136,117,111
55,145,104,135,115,110
55,145,104,136,113,108
55,145,104,136,115,109
55,145,104,137,117,110
55,145,104,137,120,110
55,145,104,136,122,109
55,145,104,136,124,109
55,145,104,134,127,109
55,145,105,132,127,108
55,145,104,132,123,106
55,145,103,131,121,105
55,145,104,131,119,105
55,146,104,131,120,106
55,146,103,131,120,109
55,146,104,132,120,112
55,146,104,133,120,115
54,145,104,135,115,113
55,146,104,136,113,109
55,145,104,137,113,107
55,145,103,137,117,108
55,145,104,138,119,109
55,145,103,137,122,109
55,145,104,137,123,109
55,145,104,135,125,109
55,146,103,134,127,109
55,145,104,132,126,107
55,145,103,131,122,105
55,145,103,130,120,105
55,145,104,130,120,106
55,146,104,131,120,108
55,145,104,132,119,110
55,145,104,133,120,112
55,146,104,133,118,112
55,146,103,134,115,110
55,145,104,136,113,108
55,145,104,136,115,109
55,146,104,137,117,110
55,145,104,137,119,110
55,145,104,136,122,109
55,145,104,136,125,109
55,146,104,135,127,110
55,146,103,134,127,109
55,145,104,132,123,106
55,146,104,131,122,105
55,146,104,131,120,106
55,145,104,131,119,107
55,145,104,132,121,109
55,145,104,133,120,111
55,146,104,134,119,113
55,145,104,135,116,111
55,146,104,136,113,109
55,145,104,137,113,109
55,145,104,138,114,110
55,146,103,137,114,109
55,146,103,135,117,109
55,145,104,133,125,109
55,146,105,132,130,110
54,146,104,131,130,110
55,145,104,132,126,107
55,146,103,132,121,104
55,145,103,132,121,105
55,146,104,133,121,106
55,145,104,134,119,108
56,146,104,134,118,110
55,145,104,134,120,113
55,146,105,134,119,113
55,146,103,135,115,110
55,145,104,135,113,108
55,145,103,136,114,109
55,145,104,135,116,111
55,145,104,135,119,110
55,145,104,135,121,108
55,145,104,134,124,109
55,146,104,134,127,109
55,145,104,134,127,110
55,145,104,133,125,107
55,145,104,133,121,105
55,145,103,132,120,105
55,145,103,132,119,106
55,145,104,132,119,109
55,146,104,132,120,111
55,145,104,133,118,112
54,146,103,133,117,109
55,146,104,134,115,108
55,145,103,135,114,108
55,145,104,136,116,109
55,145,104,137,118,111
55,145,104,138,120,111
55,145,104,138,122,110
55,145,104,137,125,109
55,146,105,136,127,108
55,145,104,133,127,107
55,145,103,131,123,104
55,145,103,130,121,105
55,146,103,129,120,105
55,145,104,130,119,107
55,145,104,131,119,108
55,145,104,132,119,112
55,145,104,134,118,114
55,145,104,135,116,111
55,145,104,136,114,110
55,145,103,138,115,109
55,145,103,138,117,109
55,145,104,138,118,109
55,145,104,138,121,109
55,145,104,137,124,108
55,145,104,135,126,110
55,146,104,133,128,109
55,145,104,132,125,107
54,145,103,131,121,105
55,145,103,130,119,106
55,145,104,129,118,106
55,146,104,130,119,108
55,146,104,132,120,110
55,145,104,133,120,112
55,146,105,134,118,110
54,145,103,135,115,109
55,145,103,136,113,109
55,145,104,137,115,111
55,145,104,137,117,111
55,145,104,138,120,110
55,145,104,137,122,109
55,145,104,136,125,108
55,146,104,134,126,108
55,145,104,132,127,108
55,146,104,132,122,106
55,145,104,131,121,106
55,145,104,131,120,106
55,145,104,132,120,108
55,146,104,133,120,109
55,145,104,133,119,112
55,145,104,134,118,111
55,145,103,133,114,109
55,145,103,133,114,107
55,145,103,133,115,109
55,145,104,134,116,111
55,145,104,136,119,112
55,145,104,138,121,110
55,145,104,139,124,109
55,145,104,138,126,109
56,146,103,136,126,109
56,146,104,134,124,107
55,146,104,131,123,105
55,145,104,129,121,105
55,145,103,128,120,106
55,145,104,128,119,108
55,145,104,130,119,111
55,145,104,132,119,113
55,145,104,135,117,112
55,146,104,136,114,110
55,145,104,138,114,109
55,145,104,139,115,109
55,145,103,138,117,108
55,145,103,138,120,108
55,145,104,137,122,110
55,145,105,136,124,111
55,145,104,136,127,111
55,145,103,133,126,108
55,146,103,131,123,105
55,145,103,130,121,105
55,145,104,129,120,106
55,146,104,130,119,107
55,145,104,132,120,110
55,145,105,133,120,112
55,146,104,135,119,111
55,146,102,136,115,110
54,145,103,135,114,108
55,146,103,135,112,109
55,146,104,135,115,109
55,145,104,134,118,109
55,145,104,135,122,110
55,145,104,135,124,109
55,146,104,136,126,110
54,145,104,135,127,110
55,145,104,134,125,107
55,146,103,132,122,104
54,145,104,131,121,105
55,146,104,131,120,107
55,146,104,131,120,108
55,146,104,132,120,110
55,145,104,133,121,112
55,145,103,134,118,112
55,145,104,135,115,109
55,145,104,136,113,108
55,146,104,136,114,109
55,146,104,137,116,110
55,146,104,137,118,109
55,146,104,137,120,109
55,146,104,136,123,109
55,146,104,135,126,109
55,146,104,133,127,108
55,146,104,132,126,106
55,145,103,131,123,105
55,146,103,130,120,106
54,145,104,130,119,107
55,146,104,131,119,109
55,146,104,133,119,111
55,146,104,134,119,113
55,145,103,135,115,110
55,145,103,136,114,109
55,145,104,136,114,109
55,145,104,137,116,109
55,145,104,137,118,110
55,146,104,137,120,109
55,145,104,136,122,109
55,145,104,135,125,110
55,146,104,134,128,110
55,146,104,133,126,108
55,145,104,132,123,105
55,146,103,132,121,105
55,145,104,132,120,106
54,145,104,132,119,107
55,146,103,132,119,109
55,145,103,132,119,111
55,146,104,132,119,113
55,146,104,133,116,110
55,145,104,134,114,109
55,145,104,135,114,109
55,145,103,136,117,109
55,145,103,137,120,110
55,145,104,138,122,109
55,146,104,138,123,110
55,146,104,137,127,110
55,145,105,134,127,108
55,145,104,133,123,106
55,146,103,131,121,105
55,145,104,130,121,106
55,145,103,130,120,107
55,146,104,131,119,109
55,145,104,132,119,110
55,145,104,133,120,112
54,145,104,134,117,111
55,145,104,135,115,109
55,146,103,136,112,109
55,145,104,137,114,110
55,145,104,138,117,110
55,145,104,138,120,109
55,145,104,137,120,108
55,145,103,135,124,108
55,145,103,132,129,110
55,146,105,131,128,109
55,145,104,131,124,106
55,145,104,131,122,107
55,145,104,133,120,106
55,145,104,134,119,107
55,145,104,134,119,109
55,146,104,134,119,112
55,145,103,134,119,110
55,145,104,134,115,110
55,145,104,134,112,108
55,145,103,133,113,108
55,145,104,132,116,110
55,145,104,132,120,111
55,145,104,134,123,110
55,145,104,136,124,108
55,145,104,137,126,108
55,145,104,137,128,108
55,145,104,136,125,107
55,146,103,134,122,106
55,146,104,132,121,107
55,146,104,131,118,107
55,146,104,130,118,108
55,146,104,130,119,110
55,146,104,131,121,111
55,146,104,133,118,111
55,146,104,135,115,110
55,146,104,136,113,109
55,146,103,138,114,110
55,146,104,138,117,110
55,146,104,138,121,110
55,146,104,137,123,108
55,146,103,136,124,109
55,146,104,134,126,108
55,146,104,132,126,108
55,146,104,130,124,107
55,146,104,130,122,106
55,147,104,130,120,106
55,146,103,131,119,106
55,146,104,132,118,108
55,146,103,133,118,111
55,146,103,134,119,113
55,146,104,134,117,112
55,146,105,135,115,110
55,146,105,136,113,109
55,146,104,137,116,109
55,146,104,138,119,108
55,146,103,138,121,108
55,146,104,137,123,109
55,146,104,135,125,111
55,146,105,133,127,110
54,146,104,131,126,108
55,146,104,130,123,106
55,146,103,130,122,106
54,146,103,131,120,106
55,146,103,132,119,108
55,147,104,133,119,110
55,146,104,134,120,111
55,146,103,134,117,110
54,146,104,135,115,109
55,146,104,135,114,109
55,146,104,137,114,110
55,146,104,137,116,110
55,146,104,138,120,109
55,146,104,138,122,109
55,146,103,136,123,109
55,146,103,134,126,109
55,147,104,132,127,108
55,146,104,130,124,106
55,146,104,130,122,107
55,146,104,130,120,107
55,146,104,131,119,106
55,146,103,132,119,108
55,147,104,133,120,110
55,147,104,134,119,111
55,147,104,134,116,112
55,147,103,135,114,110
55,146,104,135,114,110
55,146,104,137,116,110
55,146,104,138,118,110
55,147,104,138,120,109
55,147,104,138,123,108
55,146,103,137,126,109
55,146,104,135,127,110
55,147,104,133,125,107
55,147,103,130,122,105
55,147,103,128,121,105
55,147,103,128,120,106
55,147,104,129,120,109
55,147,104,131,119,111
55,147,104,133,119,112
55,147,104,134,118,110
55,147,103,136,115,109
55,147,103,136,113,108
55,147,104,136,115,109
55,147,104,137,118,110
55,147,104,136,120,110
55,147,104,136,121,109
55,147,104,136,124,109
55,147,103,136,126,109
54,147,104,134,126,109
55,146,104,133,124,106
55,147,103,131,121,104
56,146,103,130,118,104
55,147,103,129,119,108
56,147,104,129,121,111
55,147,105,131,121,110
55,147,104,133,121,110
55,147,104,134,119,110
55,147,103,136,114,109
55,147,104,137,112,109
55,147,104,138,114,110
55,147,104,138,117,110
55,147,104,138,120,109
55,147,104,136,122,108
55,147,103,136,123,109
55,147,104,135,126,110
55,147,104,132,128,108
55,147,104,131,125,105
55,147,104,130,122,105
55,147,104,130,120,104
55,147,104,131,119,106
55,147,104,132,119,110
55,147,104,133,120,113
55,147,103,134,119,113
55,147,102,133,114,111
55,147,102,134,114,108
55,147,105,136,114,109
55,147,106,137,116,110
55,147,105,138,118,110
55,147,104,138,121,109
55,147,103,137,124,109
55,147,104,136,127,109
55,147,104,134,128,109
54,147,104,132,125,108
55,147,103,131,122,105
54,147,103,131,120,104
54,147,103,131,118,105
55,147,103,131,119,106
55,147,103,131,120,110
55,147,104,132,122,115
55,147,104,134,117,114
55,147,104,135,114,111
55,147,104,136,112,110
55,147,104,137,114,109
55,147,103,138,117,108
55,147,103,139,119,108
55,147,104,138,121,109
55,147,104,136,122,110
55,147,105,135,125,111
54,147,105,132,127,108
55,147,104,131,127,106
55,147,103,130,125,105
55,147,102,129,120,105
55,147,103,129,119,107
55,147,104,130,118,109
55,147,104,131,119,110
55,147,104,133,120,112
55,147,104,134,116,111
55,147,104,136,114,108
55,147,103,137,113,107
55,147,103,138,116,109
55,147,104,138,118,110
55,147,104,138,121,111
55,147,104,137,124,112
55,147,105,136,127,112
54,147,105,135,126,109
55,147,104,133,124,104
54,147,102,131,122,103
55,147,103,130,121,106
55,147,104,130,119,108
55,147,105,130,119,110
55,147,105,130,120,112
55,147,104,131,120,110
55,147,102,131,117,108
55,147,103,135,114,107
55,147,103,137,113,109
55,147,103,139,115,111
55,147,104,139,121,113
55,147,105,138,121,112
55,147,105,136,120,108
55,147,104,133,119,107
55,147,103,132,123,109
55,147,103,130,124,108
55,147,104,130,121,105
55,147,103,130,120,105
55,147,103,131,122,106
55,147,103,132,124,109
55,147,105,134,126,112
55,147,105,135,125,113
55,147,105,135,120,112
55,147,104,136,113,111
55,147,103,135,111,106
55,147,103,135,111,106
55,147,103,136,115,109
55,147,103,137,118,110
55,147,104,137,121,111
55,147,104,137,123,109
55,148,104,136,126,109
56,148,105,135,127,109
57,147,104,133,126,108
55,147,104,131,123,107
55,148,104,130,121,106
55,147,104,131,119,106
55,147,104,131,119,107
55,148,104,132,119,110
55,148,104,134,120,111
55,148,103,134,117,110
55,148,103,135,115,110
55,148,104,136,113,109
55,148,103,136,114,110
55,148,104,137,115,110
55,148,104,137,117,109
55,148,104,137,120,110
55,148,105,136,125,109
55,148,104,136,129,110
55,149,104,135,129,107
55,148,102,132,124,106
55,148,102,130,122,106
55,148,104,129,121,107
55,148,103,129,120,107
55,148,104,130,120,108
55,148,105,132,120,110
55,148,105,134,119,111
55,148,105,135,116,109
55,148,103,138,113,111
55,148,104,139,111,110
55,148,103,138,115,108
55,148,103,137,119,108
55,148,104,135,120,109
55,148,104,133,123,110
55,148,104,133,125,110
55,148,104,132,128,110
55,148,105,133,126,109
55,149,106,132,118,105
55,149,104,131,116,104
55,149,102,129,121,106
55,149,102,130,125,108
55,149,102,131,124,111
55,149,102,133,121,111
55,149,104,136,118,111
55,149,105,136,115,110
55,149,104,136,112,108
55,149,104,136,113,109
55,149,104,136,116,110
55,149,104,135,119,110
55,149,105,136,121,109
55,149,104,135,123,109
55,149,104,134,126,109
55,150,104,133,127,108
55,150,104,133,125,107
55,150,103,132,122,105
55,150,103,131,122,105
55,150,103,131,121,106
55,151,104,132,119,109
55,151,104,132,118,111
55,151,104,133,118,112
55,151,105,133,117,111
55,151,104,135,115,110
55,151,103,136,113,108
55,150,103,138,115,108
55,150,104,138,117,110
55,151,104,137,121,110
55,150,104,137,123,109
55,151,104,136,126,109
55,151,104,135,129,110
56,151,105,133,127,109
55,151,103,132,123,106
55,151,103,132,121,106
55,151,104,132,120,106
55,151,103,133,119,107
55,151,104,133,117,109
55,151,104,133,117,111
55,151,104,133,119,112
55,151,103,134,116,111
55,151,104,134,115,108
55,151,104,134,113,108
55,151,103,135,114,110
55,151,103,136,117,111
55,151,104,136,118,110
55,151,104,137,123,108
55,151,104,137,130,109
55,152,104,136,130,108
55,151,103,134,127,107
55,151,103,132,124,106
55,152,103,131,121,107
55,151,104,131,120,107
55,152,104,132,117,108
55,151,104,133,116,109
55,151,104,133,118,112
55,152,103,132,119,111
55,152,104,132,118,110
55,151,104,132,118,109
55,151,104,134,116,110
55,151,104,136,114,110
55,151,104,138,117,110
55,151,104,139,122,108
55,151,103,139,126,108
55,152,103,138,128,111
54,152,104,136,126,109
55,151,104,134,121,106
55,151,103,130,118,104
55,151,103,127,121,105
55,151,104,126,124,108
55,151,104,127,120,110
55,151,104,129,118,112
55,151,104,132,118,112
55,152,104,136,117,110
55,152,104,139,113,108
55,152,103,140,111,108
55,152,103,139,112,109
55,152,104,137,117,110
55,152,104,135,122,109
55,152,104,134,127,109
55,152,104,134,129,110
56,152,105,133,128,110
55,151,104,133,125,108
55,151,103,132,121,105
55,151,103,131,120,105
55,151,104,131,119,105
55,152,104,131,118,107
55,152,105,132,118,111
55,152,104,133,120,113
55,151,103,133,120,111
54,152,104,135,117,109
55,152,103,137,113,108
55,152,103,138,112,109
55,152,103,138,116,111
55,152,103,139,118,110
55,152,103,138,121,108
55,152,103,136,125,108
55,152,104,134,127,110
55,152,104,132,126,108
55,152,104,131,123,105
54,152,103,130,122,105
55,152,104,130,122,107
55,152,104,131,120,108
55,152,104,133,117,108
55,152,103,133,119,110
55,152,104,133,120,112
55,152,104,133,117,111
55,152,105,135,115,109
55,152,103,136,114,108
55,152,104,138,115,109
55,152,104,139,118,110
55,152,104,139,121,109
55,152,104,138,124,109
55,152,104,137,125,110
55,152,104,134,125,108
55,152,103,131,124,107
55,152,104,128,124,105
55,153,104,127,122,106
55,152,104,129,122,107
55,152,104,131,119,109
55,152,104,134,119,111
55,152,104,136,118,111
55,152,103,136,119,110
