a0,a1,a2,a3,a4,a5
54,124,101,134,125,116
54,124,103,134,123,119
54,124,107,132,118,116
54,124,109,132,113,114
53,124,96,134,120,109
54,124,99,134,123,113
54,124,101,134,124,117
55,124,105,132,122,118
54,124,108,131,117,114
54,124,109,131,112,110
54,124,110,132,115,110
54,124,111,133,118,109
54,124,111,134,118,105
54,124,109,136,120,104
54,124,107,136,125,109
53,124,106,136,130,114
54,124,108,137,127,106
54,125,97,135,116,97
54,124,94,134,116,101
54,125,96,133,117,104
54,124,97,133,119,106
54,124,97,133,122,112
54,124,101,133,123,117
54,124,103,132,123,119
54,124,107,131,120,116
54,124,109,131,115,111
54,124,109,132,115,110
54,125,111,134,117,110
54,124,111,135,117,106
54,124,110,136,117,104
54,124,108,136,121,106
54,124,106,136,129,111
54,124,110,136,134,115
54,124,104,136,121,102
54,124,95,135,114,98
55,124,95,135,117,102
54,124,96,135,118,105
54,124,96,135,120,108
54,124,98,135,122,113
54,124,100,133,124,118
54,123,104,132,123,119
54,124,108,129,119,115
54,124,108,129,113,111
54,124,110,130,114,110
54,124,111,132,118,109
54,124,111,134,119,106
54,124,109,137,119,104
54,124,107,139,123,108
54,124,106,138,128,112
54,124,109,138,128,109
54,124,99,136,116,98
54,124,95,134,114,99
54,124,94,132,118,102
54,124,96,132,119,106
54,124,98,132,122,112
54,124,100,133,124,114
54,124,101,133,124,118
54,124,105,132,119,119
54,124,109,131,115,113
54,124,109,132,113,110
54,124,110,132,116,110
54,124,111,134,118,108
54,124,110,135,118,103
54,124,108,136,121,105
54,124,106,137,127,110
53,124,110,136,132,115
54,125,105,136,122,103
53,124,95,134,113,97
54,124,95,133,117,102
54,124,96,132,120,105
54,125,96,133,120,108
55,124,99,134,122,112
54,124,100,135,123,116
54,124,103,134,122,120
54,125,107,133,117,116
54,124,108,132,113,111
54,124,109,131,115,110
54,124,111,132,117,109
54,124,111,133,118,106
54,124,110,135,118,103
54,124,107,136,122,106
54,124,107,136,128,111
54,124,111,136,131,110
54,124,101,137,119,99
54,124,95,136,115,99
54,124,95,135,116,103
55,124,96,134,117,105
54,124,96,134,120,109
54,124,100,133,122,113
54,124,101,131,124,118
53,123,106,129,122,118
54,124,109,129,118,115
54,124,109,130,114,111
54,124,110,133,115,110
54,124,111,135,117,108
54,124,111,136,118,105
54,124,109,138,120,103
54,124,106,138,125,108
54,124,108,136,133,114
54,123,108,135,125,105
53,124,97,134,115,97
53,124,95,133,117,102
54,124,95,133,119,104
54,123,96,133,119,107
54,124,98,134,121,112
54,124,100,134,123,116
54,124,103,133,123,118
54,124,106,133,117,118
54,124,109,132,113,112
54,124,109,132,114,111
54,124,111,133,118,110
54,124,111,134,120,107
54,124,110,135,118,103
54,124,107,136,120,105
54,124,106,135,127,111
53,124,111,134,133,111
54,125,102,134,120,100
54,124,95,133,115,99
54,124,95,133,117,103
54,123,96,134,118,105
54,124,96,134,120,109
54,124,99,134,121,112
54,124,100,133,124,118
54,124,106,131,120,119
53,124,108,131,116,115
54,124,109,131,113,111
54,125,110,132,116,111
54,124,111,134,119,110
54,124,111,135,118,105
54,124,109,136,119,103
54,124,107,137,125,108
54,125,107,136,132,114
54,125,109,137,128,106
54,124,98,135,116,98
54,124,95,134,116,101
54,124,96,134,117,104
54,124,96,135,117,106
54,124,96,134,120,112
54,124,100,134,123,115
54,124,102,133,123,118
54,124,108,131,120,116
54,124,108,130,115,111
54,124,108,131,115,110
54,124,111,132,117,111
54,124,112,134,119,108
54,124,109,136,119,103
54,124,107,138,120,105
54,124,106,137,126,111
54,125,111,135,133,113
54,124,105,134,122,102
54,124,95,133,116,97
54,124,95,133,117,101
54,125,96,133,117,104
54,124,96,134,120,109
54,124,100,135,123,113
54,124,100,135,124,117
54,124,104,134,123,119
54,124,109,132,117,115
54,124,109,131,113,111
54,124,110,132,115,110
54,124,111,132,117,110
54,124,111,134,119,106
54,124,109,135,119,104
54,124,107,137,124,107
54,124,107,137,129,113
54,125,111,137,127,108
54,124,99,135,115,97
52,124,94,133,116,99
54,124,95,131,119,103
55,124,96,131,120,106
55,125,98,133,122,111
54,124,100,134,123,115
54,124,102,134,123,119
54,124,107,133,119,118
54,124,109,133,115,113
54,124,109,133,114,110
54,124,110,133,117,110
54,124,111,133,119,108
54,124,110,134,119,103
54,124,108,135,121,105
54,124,107,136,127,110
53,125,109,137,132,114
54,124,106,136,120,102
54,124,95,134,113,97
54,124,94,133,117,101
54,124,96,132,119,104
54,124,96,133,121,108
54,124,99,134,123,112
54,124,100,135,123,116
54,124,103,134,123,119
54,124,107,133,118,117
54,124,109,132,114,112
54,124,110,132,115,111
54,124,111,133,117,110
54,124,111,134,118,106
54,124,109,135,119,102
