a0,a1,a2,a3,a4,a5
55,136,103,132,116,111
55,136,104,132,117,110
55,136,104,134,115,109
55,136,104,136,115,136
55,136,104,137,118,110
55,136,102,136,122,110
55,136,103,135,124,110
54,136,104,135,127,110
54,137,105,134,127,107
55,136,104,132,124,105
54,136,103,131,122,104
55,136,104,130,121,105
55,136,104,131,119,106
55,136,104,132,119,109
55,136,104,131,120,112
55,136,104,133,118,112
55,136,104,135,116,112
55,136,104,136,113,108
55,136,104,137,114,110
55,136,103,137,115,110
55,136,104,137,118,110
55,136,102,136,122,110
55,136,103,135,124,110
54,136,104,135,127,110
54,137,105,134,127,107
55,136,104,132,124,105
54,136,103,131,122,104
55,136,104,130,121,105
55,136,104,131,119,106
55,136,104,132,119,109
55,136,104,134,120,111
55,136,104,135,120,113
54,136,104,135,118,112
55,136,105,137,115,111
55,136,102,137,113,109
55,136,101,136,114,109
54,136,103,136,117,110
55,136,104,135,120,110
55,136,104,135,122,109
55,136,103,135,125,108
55,137,104,133,128,108
56,136,106,131,126,108
55,136,105,130,122,104
54,136,105,130,121,104
55,136,106,132,123,105
55,136,105,134,122,107
55,136,103,136,120,110
55,136,101,137,120,112
55,136,100,136,121,113
55,136,100,134,116,110
55,136,102,132,112,107
55,136,106,131,108,110
55,136,108,131,108,112
55,137,107,133,112,111
55,137,105,135,122,109
54,136,104,136,130,109
55,136,104,137,131,110
55,137,104,138,132,109
54,136,104,137,127,106
55,136,102,134,123,104
55,137,103,132,118,105
54,136,101,130,114,105
55,136,101,128,113,107
55,136,105,127,117,111
55,136,108,129,118,113
55,136,107,132,119,112
54,136,104,134,123,111
55,136,104,137,123,111
55,136,106,139,118,110
54,136,105,140,116,110
55,136,102,140,118,109
55,136,102,139,122,108
55,136,102,137,123,109
55,136,103,135,123,111
54,136,105,133,121,109
55,136,105,132,119,104
54,136,103,130,123,103
55,136,103,128,126,105
54,136,105,129,122,106
55,136,105,130,117,108
54,136,104,132,117,111
55,136,104,134,120,113
55,136,103,135,118,112
