a0,a1,a2,a3,a4,a5
53,139,113,130,117,109
54,139,113,130,116,107
53,139,111,132,117,103
54,139,106,133,120,102
54,139,103,135,127,108
53,138,106,137,133,114
54,138,101,139,124,104
53,138,96,139,116,99
53,139,94,138,110,102
53,139,94,136,110,103
54,139,93,134,116,108
54,138,96,132,122,116
54,138,101,131,127,123
54,138,108,132,125,121
54,139,113,132,122,114
54,139,114,132,120,108
54,139,113,133,120,108
54,139,113,133,119,108
53,139,112,133,118,105
54,139,109,133,116,102
54,139,105,133,118,104
54,138,102,134,125,114
54,139,104,137,126,110
54,138,98,138,118,100
54,139,95,138,117,101
54,139,94,137,118,103
53,139,93,135,118,104
53,139,94,134,121,111
53,139,98,133,125,120
54,139,104,131,126,123
53,139,110,132,123,118
54,139,114,131,119,110
54,139,113,132,116,107
54,139,113,132,117,108
53,139,113,133,118,107
53,139,111,133,117,103
53,138,107,133,117,103
53,139,104,134,121,108
53,139,104,135,128,114
53,140,102,138,122,105
54,141,96,138,116,99
54,141,94,137,119,102
54,140,94,136,119,103
54,141,93,134,118,107
53,141,96,132,122,114
53,140,100,132,126,122
54,141,106,131,126,122
53,140,112,131,121,116
54,140,114,132,117,109
53,140,113,132,115,108
53,141,113,133,115,108
54,141,112,134,118,105
54,141,109,134,119,102
53,141,105,134,120,104
54,141,103,134,125,112
53,141,106,137,127,110
53,141,99,138,118,100
54,141,95,138,117,100
54,141,94,137,119,103
53,141,94,136,118,105
53,141,94,135,119,111
53,141,97,134,125,117
53,141,103,133,126,122
53,141,110,130,122,117
54,141,113,129,118,111
53,141,114,130,116,109
54,141,113,131,117,109
54,141,113,132,118,108
54,141,111,134,117,105
53,141,108,135,116,102
53,141,104,135,122,106
54,141,103,137,131,115
53,141,103,139,127,107
53,141,96,139,116,99
54,141,94,138,113,102
52,141,94,136,116,103
54,141,93,134,117,106
54,141,95,133,121,113
54,141,99,132,125,122
53,141,106,132,126,122
53,141,112,132,121,116
53,142,114,132,117,108
54,141,113,132,118,107
53,141,113,132,122,108
54,141,112,133,121,107
53,140,110,133,119,103
54,141,106,134,120,102
54,141,103,135,117,109
54,142,105,138,122,112
52,141,100,138,117,102
53,141,95,137,117,100
53,141,94,137,120,103
54,141,94,135,119,104
54,140,94,133,120,110
54,141,97,132,123,117
53,141,102,132,127,123
53,141,108,132,123,120
54,141,113,132,119,112
53,141,113,133,116,106
54,141,113,133,117,108
54,141,113,133,118,107
54,141,111,134,118,105
54,140,108,134,117,102
53,141,104,134,119,105
54,141,103,134,128,115
54,141,104,138,124,109
53,141,97,139,117,99
53,141,94,138,118,101
54,141,94,136,119,103
54,141,93,134,118,105
53,141,94,132,120,112
54,141,99,130,125,120
54,141,106,129,127,122
54,141,112,130,123,117
53,141,114,132,117,109
54,141,113,134,115,107
54,141,112,135,116,108
54,141,112,135,118,107
53,141,111,135,118,103
53,141,107,134,117,102
53,141,103,134,120,108
53,140,105,134,129,113
54,141,101,137,124,104
53,141,95,137,120,100
53,141,95,136,119,103
54,141,94,136,117,104
54,140,93,135,116,108
