a0,a1,a2,a3,a4,a5
56,149,109,133,130,110
55,149,103,133,121,101
54,149,98,133,116,99
55,149,98,134,117,55
55,148,107,135,125,105
55,147,99,136,116,98
55,147,96,136,116,100
55,147,96,136,116,102
55,148,96,136,118,106
55,148,99,136,120,112
55,147,104,136,123,120
55,148,108,136,122,122
55,147,110,135,116,116
55,147,109,134,113,110
55,148,109,133,115,110
55,147,110,132,117,109
55,148,110,131,119,107
55,147,108,130,121,104
55,147,106,131,124,106
55,147,104,131,127,108
55,148,107,133,129,110
55,147,99,136,116,98
55,147,96,136,116,100
55,147,96,136,116,102
55,148,96,136,118,106
55,148,99,136,120,112
55,147,104,136,123,120
55,148,108,136,122,122
55,147,110,135,116,116
55,147,109,134,113,110
55,148,109,133,115,110
55,147,110,132,117,109
55,148,110,131,119,107
55,147,108,130,121,104
55,147,106,131,124,106
55,147,104,131,127,108
55,148,107,133,129,110
55,147,102,134,120,100
55,147,96,136,116,100
55,147,96,136,116,102
55,148,96,136,118,106
55,148,99,136,120,112
55,147,104,136,123,120
55,148,108,136,122,122
55,147,110,135,116,116
55,147,109,134,113,110
55,148,109,133,115,110
55,147,110,132,117,109
55,148,110,131,119,107
55,147,108,130,121,104
55,147,106,131,124,106
55,147,104,131,127,108
55,148,107,133,129,110
55,147,102,134,120,100
54,148,97,135,116,100
55,148,97,136,117,103
55,147,98,137,118,106
56,147,97,137,119,108
55,148,100,137,121,114
55,148,103,137,123,118
55,147,108,135,120,121
55,148,112,133,116,115
55,147,111,132,113,111
55,147,111,132,115,111
55,148,110,131,118,109
55,148,109,131,120,104
55,147,106,131,122,103
55,147,105,132,126,109
56,148,105,132,131,112
55,147,108,133,125,106
55,147,99,134,118,98
54,147,97,135,118,102
55,147,97,136,118,103
55,147,97,137,117,107
55,147,99,138,119,112
55,148,101,138,122,115
55,148,105,136,123,119
55,147,109,134,118,116
55,147,111,132,115,112
55,147,110,131,114,110
55,147,110,130,117,110
55,147,110,130,119,107
55,147,108,130,120,103
55,148,106,131,123,106
55,147,106,132,128,112
56,147,108,134,132,111
56,147,104,135,122,103
55,148,97,136,116,98
55,148,97,137,118,102
55,147,97,137,118,103
55,148,98,137,119,110
55,147,101,138,121,113
55,147,103,137,122,117
56,148,106,136,119,118
55,147,109,133,115,114
55,148,110,131,113,111
55,148,111,130,115,111
55,147,110,130,119,109
55,148,111,130,121,107
55,147,108,132,122,104
55,147,105,133,125,108
55,148,106,134,129,112
55,148,107,135,128,105
55,147,99,135,118,98
55,147,97,135,117,101
55,148,97,136,117,103
55,147,97,136,117,105
55,148,99,137,119,111
55,147,101,137,121,115
55,147,104,135,123,119
55,148,110,134,119,119
55,147,112,133,114,113
55,147,110,133,113,110
55,147,110,132,116,109
56,148,109,131,120,107
55,147,108,131,122,105
55,147,107,131,124,106
55,148,107,132,127,110
54,147,108,133,130,111
55,149,103,134,122,102
55,147,97,134,116,97
56,147,96,135,118,102
55,148,97,136,118,104
55,147,97,137,119,106
55,147,99,137,121,112
55,147,103,137,123,119
55,147,107,135,121,121
55,147,111,134,116,115
55,147,110,133,112,110
55,147,110,132,114,110
55,147,110,131,117,109
55,148,110,131,120,107
55,148,109,130,119,104
55,148,105,131,123,107
55,147,106,133,130,112
55,147,109,133,132,108
55,148,101,135,120,99
55,148,96,136,117,99
55,148,97,136,117,103
55,147,97,136,118,104
55,148,98,137,119,110
55,147,102,137,121,115
55,148,105,136,122,120
55,148,109,134,119,118
55,147,110,133,115,113
55,147,109,132,113,110
55,148,110,131,115,110
55,147,110,130,118,109
55,147,110,130,121,105
