a0,a1,a2,a3,a4,a5
55,149,107,134,133,113
53,151,111,133,138,109
55,150,103,135,122,99
55,149,97,136,111,97
55,150,96,136,113,100
55,150,97,136,118,103
55,150,98,137,122,108
56,149,102,137,124,114
55,150,103,137,124,121
56,150,108,134,121,120
55,150,110,133,116,115
55,149,111,131,114,112
55,149,112,130,115,112
55,149,112,129,117,111
55,149,112,131,119,106
55,150,109,132,119,103
55,149,106,133,125,108
55,149,107,133,130,111
55,148,110,133,129,104
55,149,100,135,120,96
55,149,96,136,118,98
56,149,97,136,117,103
56,149,97,136,114,105
55,149,98,136,115,109
55,149,100,136,119,115
55,149,104,134,121,121
54,150,108,135,115,120
54,149,111,132,114,115
55,149,112,131,117,113
55,149,112,131,120,112
55,149,112,131,120,110
55,149,111,132,119,104
55,149,107,132,120,103
55,149,105,133,127,109
56,150,108,134,133,112
56,150,105,135,125,101
55,149,98,135,118,96
55,149,97,136,119,101
55,149,97,136,119,103
55,149,97,137,117,106
55,149,99,136,116,112
55,149,101,137,120,119
56,150,106,137,119,121
54,150,107,135,112,116
55,149,110,134,108,113
55,149,112,131,113,112
55,149,113,131,122,111
55,150,112,130,127,107
55,149,110,130,127,103
55,149,107,132,130,107
55,150,106,132,136,108
54,150,109,134,124,107
54,149,101,134,112,97
55,149,96,135,111,98
55,150,96,134,115,101
55,149,96,134,117,104
55,149,97,134,120,109
55,149,101,136,122,114
55,149,104,137,125,121
55,151,108,137,121,121
54,150,111,135,116,117
55,149,112,135,114,113
55,149,112,133,116,111
55,149,112,131,118,109
55,149,112,131,120,105
55,150,109,131,124,104
55,149,107,132,126,108
55,149,108,131,131,111
57,148,107,134,122,102
55,149,97,135,113,95
54,150,96,135,116,100
55,149,97,136,117,104
55,149,97,137,119,106
55,149,99,138,123,112
55,149,101,137,125,116
55,149,105,136,126,119
55,150,109,137,116,119
55,149,112,134,112,114
55,149,112,132,115,112
55,149,113,131,118,112
55,149,113,130,118,109
55,149,111,131,118,104
55,149,106,133,120,105
55,149,106,135,127,108
56,149,111,135,128,107
54,150,104,136,118,97
55,149,97,135,117,96
55,149,96,136,123,103
55,149,96,137,123,104
55,149,96,137,124,108
55,149,100,138,122,113
55,149,103,136,124,119
54,149,108,131,121,119
55,150,111,133,111,116
55,150,111,131,108,113
55,150,113,131,115,114
55,149,113,131,118,112
55,150,112,132,121,106
55,150,109,134,124,102
55,149,106,134,127,105
55,150,105,136,129,112
55,150,107,133,127,103
55,149,100,133,116,96
55,150,97,133,118,100
55,150,97,134,120,103
56,150,97,135,118,105
55,150,98,136,119,110
56,149,101,137,120,116
55,149,104,137,123,123
54,150,108,137,116,120
55,149,112,134,111,115
55,150,111,133,110,112
55,150,113,132,119,113
55,149,115,130,124,110
55,150,112,129,123,101
55,149,107,129,127,99
55,150,106,127,132,107
54,150,111,125,135,109
54,151,106,128,122,101
55,150,96,130,114,97
55,149,96,135,115,102
55,150,98,139,113,104
54,150,98,142,110,108
55,150,98,141,113,111
55,149,100,137,123,118
56,149,106,134,129,122
55,150,110,130,122,118
55,149,112,129,116,113
55,150,112,130,114,113
55,149,112,131,119,111
55,150,112,132,122,107
55,150,111,134,123,101
55,149,108,137,125,107
55,149,106,136,128,109
55,148,109,137,131,109
55,150,101,137,115,98
55,150,96,135,112,98
55,149,96,131,117,100
55,149,96,129,119,102
55,150,97,130,121,110
56,149,102,134,122,115
55,150,104,136,120,119
55,151,108,139,116,122
