a0,a1,a2,a3,a4,a5
55,138,104,133,125,104
55,137,103,133,122,101
55,137,103,132,120,102
56,138,104,132,135,119
55,138,104,131,120,114
55,138,104,133,118,113
55,138,104,136,114,111
55,138,104,137,112,111
55,138,104,139,114,112
55,139,104,138,116,112
55,138,104,138,119,110
55,138,104,136,122,108
55,138,104,135,125,108
55,138,103,133,129,109
55,138,105,132,128,106
55,138,104,131,124,103
54,138,103,131,121,102
55,138,104,132,120,104
55,138,104,132,119,106
55,138,104,133,119,109
55,138,104,133,120,113
55,138,104,133,119,114
55,138,104,134,116,112
55,138,104,135,114,110
55,138,104,135,113,111
55,138,104,136,115,112
55,138,104,136,118,111
55,138,104,136,120,109
55,138,104,136,123,108
55,138,104,135,127,109
55,138,105,134,128,108
56,138,105,133,126,105
55,138,103,132,123,102
55,138,103,132,121,103
55,139,104,132,119,104
55,138,104,132,118,107
54,138,104,132,118,110
55,138,104,132,120,115
55,138,104,132,119,115
56,138,104,133,115,112
55,138,104,134,112,110
55,138,104,135,113,111
55,138,104,136,116,111
55,138,104,136,119,111
55,138,104,136,122,109
55,138,104,136,124,108
55,138,104,135,127,109
55,138,105,134,128,107
55,138,104,132,124,103
55,138,103,132,122,102
55,138,103,131,120,103
55,138,104,132,119,105
55,138,104,132,119,108
55,138,104,133,119,113
55,138,104,133,120,114
55,138,104,134,118,112
55,138,104,135,115,110
55,138,104,136,113,110
55,138,104,137,115,111
55,138,104,137,117,112
55,138,104,137,120,111
55,138,104,136,122,108
55,138,104,134,125,108
55,138,104,132,128,108
55,138,104,131,128,105
55,138,103,131,123,102
55,138,103,131,121,102
55,138,103,132,120,104
55,138,104,133,120,107
55,137,104,134,119,110
55,138,104,134,117,113
55,138,104,133,117,113
55,138,104,133,117,112
55,138,104,133,115,111
55,138,104,134,114,112
55,138,104,135,117,112
55,138,104,137,119,111
55,138,104,138,121,109
55,138,104,137,122,108
55,138,104,136,126,108
55,138,104,134,127,107
55,138,104,133,124,104
55,139,103,131,122,102
56,138,103,130,122,104
55,138,104,130,121,105
55,138,104,131,120,108
55,138,104,132,120,112
55,138,104,133,119,115
55,138,104,135,117,113
55,138,104,136,114,111
55,138,104,136,112,110
