a0,a1,a2,a3,a4,a5
88,147,101,138,101,100
87,147,102,138,100,102
87,147,103,137,100,106
86,147,103,136,109,13
89,150,103,128,99,109
89,150,103,130,103,107
88,150,102,133,104,104
88,150,102,135,102,99
89,150,101,138,102,98
89,150,101,139,101,100
89,150,102,138,99,103
89,150,103,136,100,108
89,150,104,135,102,114
89,150,105,136,101,117
89,150,105,136,95,116
89,150,105,136,90,114
89,150,105,134,89,114
89,150,105,132,91,115
89,150,105,129,94,114
89,150,104,128,97,111
89,150,104,128,100,108
88,150,103,129,103,108
88,150,103,132,106,105
89,150,102,135,104,102
89,150,101,137,102,99
88,150,102,138,102,99
88,150,102,138,100,101
89,150,103,138,100,105
89,150,103,136,98,111
88,150,104,135,100,116
88,149,104,134,98,116
88,150,105,135,95,114
89,150,105,135,91,113
89,150,106,134,91,115
88,150,105,132,92,115
88,150,105,130,95,113
88,150,104,129,96,110
88,150,103,129,99,108
88,149,103,129,103,107
88,150,102,132,105,104
89,150,102,134,103,101
89,150,101,136,102,100
88,150,102,138,102,100
88,150,102,138,101,102
88,150,103,138,99,107
88,150,104,137,100,112
89,150,104,137,100,116
89,150,104,137,96,116
88,150,105,137,93,114
88,150,105,135,91,114
88,150,105,133,92,115
88,150,105,130,92,114
88,150,104,128,95,112
89,150,104,127,98,109
88,150,103,127,102,109
88,149,104,129,106,106
88,150,103,133,104,103
88,149,101,136,102,99
88,149,101,138,102,99
88,150,102,139,101,101
88,149,103,138,99,104
88,149,103,137,99,109
88,149,104,136,100,115
88,149,104,136,98,117
88,150,105,135,95,115
88,149,105,135,91,113
88,150,105,134,91,114
88,150,105,132,92,115
89,150,105,130,94,114
89,149,104,129,96,111
89,149,103,129,98,108
90,149,103,129,102,107
89,149,102,132,106,106
88,149,102,134,104,101
88,149,101,136,102,99
88,150,102,137,101,99
89,149,102,138,100,101
88,149,103,137,100,106
88,149,103,137,100,112
89,149,104,136,100,116
88,150,104,136,96,117
88,149,105,137,92,114
88,149,105,136,91,114
87,149,105,134,92,115
87,149,106,132,92,114
88,149,105,130,94,111
88,149,103,128,96,109
87,149,103,127,101,108
87,149,103,129,104,108
87,150,103,132,105,105
88,149,102,135,103,100
87,149,102,138,102,99
87,149,102,139,101,100
87,150,103,139,100,103
87,150,103,138,101,108
89,150,104,137,100,114
89,150,104,137,98,116
89,150,104,137,95,115
88,149,104,135,92,113
87,149,105,133,90,114
87,150,105,129,92,115
87,149,105,127,94,114
88,149,105,127,96,111
87,149,104,128,99,109
87,149,103,130,103,109
87,149,103,132,105,106
87,149,102,136,104,102
88,149,101,137,102,99
87,149,102,138,102,99
89,149,102,138,102,100
89,149,102,137,100,105
88,149,103,136,98,110
88,149,104,135,100,116
88,149,105,136,99,116
88,149,105,136,95,115
88,149,105,136,91,114
88,149,105,134,91,114
88,149,105,132,91,114
88,149,105,130,93,113
88,149,104,128,95,110
88,149,103,128,100,108
88,148,103,128,104,108
88,149,102,132,104,105
88,149,102,134,103,100
88,149,102,137,102,99
88,149,102,138,102,100
88,149,102,138,100,103
88,149,103,137,100,107
88,149,103,137,100,112
88,149,104,136,100,116
88,149,105,136,97,115
88,149,105,136,93,113
88,149,105,135,91,114
88,149,106,133,91,115
88,149,105,131,93,115
88,149,105,129,95,112
88,149,104,128,98,109
88,149,103,129,101,109
88,149,103,130,105,106
88,149,102,133,103,102
