a0,a1,a2,a3,a4,a5
55,137,104,134,119,113
55,137,104,135,119,115
55,138,104,135,116,113
55,138,104,136,113,111
55,138,103,136,112,112
55,138,103,135,114,112
55,138,103,135,117,112
55,138,103,134,121,110
55,138,103,133,124,108
55,138,104,133,127,109
55,138,105,134,128,108
55,138,106,134,127,104
55,138,104,133,123,100
55,138,104,133,121,101
56,138,104,133,119,104
55,138,104,132,119,107
55,139,104,132,119,110
55,138,104,133,120,115
55,138,104,132,118,115
55,138,104,133,115,113
55,138,104,135,113,111
55,138,103,136,113,112
55,137,103,137,116,113
55,138,103,137,118,112
55,138,103,136,121,109
55,138,104,135,124,108
55,138,105,134,128,108
55,138,105,133,128,106
56,138,105,132,125,103
55,138,104,131,122,101
56,138,104,131,120,102
55,138,104,132,119,105
55,138,104,133,118,109
55,138,104,133,118,113
55,138,104,134,120,116
55,138,105,135,118,114
55,138,104,135,116,111
55,138,103,136,113,111
55,138,103,136,114,112
55,138,103,137,116,112
55,138,103,136,119,111
55,138,103,135,122,108
55,138,104,134,126,108
55,138,105,132,129,107
56,138,105,132,127,105
55,138,104,132,123,101
55,138,104,132,121,101
55,138,104,132,120,103
55,138,104,133,119,106
55,138,104,133,119,110
56,138,104,134,120,114
55,138,105,134,119,116
55,138,105,135,116,114
55,138,104,136,113,111
55,138,103,136,113,112
55,138,102,137,115,113
55,138,103,136,117,112
55,138,103,135,120,109
55,138,103,134,122,107
55,138,104,132,127,108
55,138,105,131,129,107
55,138,105,131,127,104
55,138,104,132,123,101
55,138,104,132,121,102
55,138,104,133,119,103
55,138,104,133,119,107
55,138,104,133,119,112
55,138,104,134,120,116
55,138,105,134,117,115
55,138,104,134,115,112
55,138,103,135,113,111
55,138,103,136,114,112
55,138,103,136,116,113
55,138,103,136,119,111
55,138,103,136,122,109
55,138,104,135,125,107
55,138,105,133,128,107
55,137,106,132,127,106
55,138,105,132,124,101
55,139,104,131,122,101
55,138,103,132,120,102
55,138,104,132,119,105
55,138,104,133,119,109
55,138,104,134,119,114
55,138,104,134,120,116
55,138,104,135,117,114
55,138,104,135,114,111
55,138,103,135,113,111
55,138,103,135,115,113
55,138,103,136,118,112
55,138,103,135,121,110
55,138,104,135,123,109
55,138,104,134,126,108
55,138,105,134,128,107
55,138,105,133,126,103
55,138,104,132,123,100
56,138,104,131,121,102
55,138,104,131,119,103
55,138,104,132,119,106
55,138,104,132,120,111
55,138,104,133,121,116
55,138,104,134,120,115
55,138,104,135,116,113
55,138,103,136,114,111
55,138,103,136,114,112
55,138,103,137,115,112
55,138,103,137,118,111
55,138,103,136,120,109
55,138,103,135,122,108
55,138,104,134,125,107
55,138,106,132,127,106
55,138,105,131,124,103
55,138,104,131,121,101
55,138,104,131,123,101
55,138,104,132,125,104
55,138,105,134,123,108
55,138,106,135,120,113
55,138,104,136,120,116
55,138,103,136,116,115
56,138,102,136,113,112
55,138,101,135,111,111
55,138,101,134,114,112
55,138,103,134,117,112
55,138,104,133,119,110
55,138,105,133,121,109
55,138,105,133,125,108
55,138,105,133,130,108
55,138,105,133,129,104
55,138,104,133,124,101
55,138,103,133,121,101
56,138,103,132,119,102
55,138,103,132,118,106
55,138,104,132,117,111
55,138,104,133,119,116
55,138,105,134,120,116
55,138,104,135,117,113
55,138,104,135,115,111
55,138,103,136,115,112
55,139,103,137,117,113
55,138,103,137,120,112
55,138,103,136,121,109
55,138,104,136,122,107
55,138,104,135,126,108
55,138,106,133,127,106
56,138,105,133,125,103
55,139,104,132,121,100
55,139,103,131,122,102
55,138,104,131,124,103
55,139,104,132,123,108
55,138,104,133,120,113
55,139,104,133,118,116
56,139,106,134,113,114
55,139,105,135,109,112
55,139,103,137,110,111
55,139,102,138,115,112
55,139,101,137,117,111
55,139,102,136,124,110
55,139,104,135,128,109
55,139,105,133,128,108
55,139,105,133,127,108
55,139,106,132,124,104
56,139,105,132,116,101
55,139,104,132,113,101
55,139,104,132,116,103
55,140,104,133,119,107
55,139,104,134,125,110
55,139,103,135,125,113
55,139,103,134,121,116
55,138,105,134,117,115
55,139,105,135,119,111
55,139,103,135,117,111
55,139,103,135,116,111
55,139,103,135,117,112
55,139,103,135,118,110
55,139,102,133,120,108
55,139,104,132,126,109
55,139,106,133,124,108
53,139,106,133,120,104
55,138,104,132,120,101
55,139,104,132,123,100
55,139,105,132,122,103
56,139,104,132,122,108
55,139,102,133,120,112
55,139,103,133,120,117
55,139,104,133,117,115
55,139,104,135,116,113
55,139,105,137,117,110
55,139,104,139,114,111
55,139,103,139,114,112
55,139,103,139,118,111
55,139,103,137,122,109
55,138,104,135,125,108
55,139,103,133,128,106
55,139,106,131,128,106
56,138,105,131,126,103
55,139,104,131,122,102
55,139,103,131,119,103
55,139,102,131,118,104
56,139,100,130,117,107
55,139,102,129,118,113
55,139,106,129,119,115
55,139,107,132,118,115
55,138,106,135,115,112
55,139,105,139,113,111
55,139,105,141,113,111
55,139,105,142,114,112
55,139,102,141,121,111
55,139,99,138,130,108
55,139,100,135,130,109
56,139,102,131,130,108
55,138,104,128,128,104
55,138,105,127,122,101
55,139,106,128,117,101
56,139,105,129,114,103
55,139,105,131,110,106
56,139,105,132,112,110
55,139,105,133,117,115
55,138,105,135,121,116
55,138,105,135,120,113
55,138,103,136,119,110
55,138,102,136,123,113
55,138,103,137,124,114
55,138,103,138,124,112
55,138,103,137,118,108
55,138,104,137,114,106
55,138,104,136,121,108
55,138,106,134,126,107
55,138,105,133,127,103
55,138,104,132,125,100
55,138,103,130,122,102
55,138,102,128,123,104
55,138,103,127,114,109
55,138,105,129,104,114
55,138,106,131,112,115
55,138,105,135,122,114
56,138,104,138,125,112
55,138,103,139,126,111
56,138,102,140,125,112
55,138,103,139,119,112
55,138,103,137,116,111
55,138,103,135,120,109
55,138,104,133,120,109
55,138,105,132,119,108
56,138,105,132,117,105
55,138,104,132,121,101
55,138,103,132,124,101
56,138,104,132,124,103
55,138,104,132,124,107
55,138,104,133,120,109
55,138,104,133,117,113
55,138,104,134,116,114
55,138,105,135,113,112
55,138,103,135,113,111
55,138,103,136,119,113
56,138,103,137,125,114
55,138,103,138,124,112
55,138,103,138,121,109
55,138,103,137,120,107
55,138,104,135,120,107
55,139,105,132,125,107
55,138,106,130,134,104
56,138,104,130,131,101
56,138,104,129,122,102
55,139,104,130,116,103
56,138,104,131,114,107
55,138,104,134,113,111
55,138,104,135,111,114
55,138,104,135,105,113
55,138,104,136,99,114
55,138,103,135,117,114
55,138,101,134,135,112
55,138,103,135,132,110
55,138,104,135,124,110
55,139,104,136,122,109
55,138,104,136,123,108
55,138,105,135,125,108
55,138,105,134,127,105
55,138,105,133,122,103
54,138,104,132,114,103
55,138,104,131,112,102
55,139,104,131,118,104
55,139,103,131,123,108
55,138,104,133,125,112
55,138,104,134,124,116
55,138,104,135,120,115
56,138,103,136,116,109
55,138,102,136,113,109
55,138,103,136,116,114
55,138,104,136,117,117
55,138,104,135,117,113
55,138,103,135,119,107
55,138,104,135,125,106
54,138,104,134,128,106
56,138,105,133,126,103
55,138,104,132,124,100
55,138,104,132,121,101
55,138,104,132,118,104
56,138,104,132,116,108
56,138,104,132,115,110
55,137,103,132,120,116
55,137,105,133,122,116
55,137,105,134,117,112
55,137,103,135,115,110
55,137,102,137,114,111
55,137,102,137,117,112
55,138,103,137,120,111
55,138,103,137,121,107
55,138,103,136,126,108
55,138,104,135,130,110
54,137,105,134,130,108
55,138,105,134,124,104
56,138,104,132,121,102
55,137,105,131,117,104
55,137,106,129,115,105
55,137,107,130,115,106
55,137,106,131,115,110
55,137,102,131,119,115
55,137,102,132,120,114
55,137,100,133,117,112
55,137,102,136,115,112
55,137,104,138,116,112
55,137,105,140,120,111
55,137,106,141,123,111
55,137,107,140,125,108
55,137,102,139,124,108
55,137,99,135,129,109
55,137,103,132,133,107
55,136,105,130,127,101
55,137,105,130,123,100
55,137,104,132,112,101
55,137,103,133,100,106
55,137,103,133,100,111
55,137,104,131,112,115
55,137,105,130,123,114
55,137,105,129,127,112
55,137,104,130,130,111
55,137,103,132,128,113
55,137,103,136,127,113
55,137,103,139,120,111
55,137,102,140,105,107
55,137,103,139,107,105
55,137,104,137,128,107
54,138,106,135,143,109
55,137,106,134,133,106
55,137,104,132,122,102
55,137,104,130,120,104
56,137,104,129,120,107
55,137,104,129,119,109
55,137,104,130,96,110
55,137,103,131,84,113
55,137,103,132,96,112
55,136,104,135,121,111
55,137,104,138,136,112
55,137,104,140,142,113
55,137,103,140,139,109
55,137,102,137,137,106
55,137,102,132,135,108
55,137,101,129,134,111
55,137,102,129,129,113
56,137,105,130,107,109
55,137,107,133,91,101
55,137,107,136,97,101
55,137,106,137,115,100
55,138,105,136,124,101
55,136,107,135,127,107
55,137,106,133,123,116
55,137,96,131,122,121
55,137,97,131,119,119
55,137,105,133,115,113
55,137,106,135,114,110
55,137,105,138,119,110
55,137,108,140,122,110
55,137,104,141,126,108
55,137,104,140,123,106
55,137,104,138,120,106
56,138,103,136,122,106
56,137,101,134,120,104
55,137,94,132,118,100
56,137,97,130,125,102
55,138,106,130,129,107
55,137,111,131,124,110
55,138,110,132,115,110
55,138,108,130,117,114
55,138,113,129,116,116
55,138,108,129,110,114
55,138,94,131,109,110
55,138,92,132,110,109
55,138,95,134,118,110
55,138,100,136,126,113
55,138,103,138,127,111
55,138,108,139,126,110
55,138,118,139,129,111
55,138,116,137,131,108
55,139,103,136,129,104
56,138,94,133,124,101
55,138,96,132,117,98
55,138,100,131,114,101
56,138,107,131,116,108
55,138,113,132,124,113
55,138,110,133,123,115
55,138,104,136,114,116
55,138,103,138,112,113
55,138,96,141,111,112
55,139,95,143,111,108
55,139,99,143,108,106
55,139,102,139,102,108
55,139,104,128,119,111
55,138,109,118,139,113
56,139,112,116,146,109
56,139,109,120,141,106
55,138,106,130,127,105
55,138,104,140,119,104
55,138,100,146,115,104
55,138,98,148,112,104
56,138,95,144,109,104
55,139,99,134,112,110
55,138,105,124,120,113
55,139,108,117,126,116
55,138,109,119,119,113
55,138,110,127,114,117
55,138,111,138,117,119
55,138,113,147,115,115
55,138,107,151,116,108
55,138,95,149,116,102
55,138,85,140,117,100
55,138,90,129,132,104
56,138,103,122,132,102
54,138,116,121,123,103
55,138,115,125,120,106
55,138,110,131,120,107
55,138,105,135,130,109
55,138,102,138,135,112
55,138,100,138,126,112
55,138,99,137,115,114
55,138,103,136,106,111
55,138,106,136,97,108
55,138,108,136,87,110
55,138,105,136,101,113
55,138,99,135,127,117
55,138,100,136,149,118
55,138,105,137,142,111
55,137,104,137,132,102
55,138,103,135,132,100
55,138,101,131,132,101
55,138,101,128,124,102
55,138,102,128,113,99
56,138,106,130,106,103
55,138,110,134,108,109
55,138,107,136,114,114
55,138,105,136,116,118
55,138,105,134,112,115
55,139,102,131,112,114
55,139,99,132,117,115
55,138,98,133,128,111
55,138,96,135,126,107
55,138,107,138,123,111
55,138,117,141,120,108
55,138,117,141,120,103
56,139,104,138,127,98
55,138,97,133,129,101
55,138,92,127,126,106
55,138,98,125,126,107
56,138,103,125,116,103
55,138,108,128,109,104
55,138,114,133,113,111
55,138,103,136,113,116
55,139,94,139,111,117
55,139,104,138,116,115
55,138,112,138,121,115
55,138,115,137,127,120
55,139,112,136,129,114
55,139,85,135,124,102
55,138,79,132,123,101
55,138,102,131,124,108
55,139,118,133,120,110
54,139,120,134,120,104
55,138,116,136,121,96
55,140,99,135,123,99
55,140,86,135,124,104
55,140,91,134,124,107
55,140,103,133,115,108
56,140,110,131,109,114
55,141,117,129,112,122
55,141,114,129,114,120
55,140,110,132,105,114
55,141,101,134,105,110
55,141,94,134,120,113
55,141,95,134,135,112
55,141,103,135,141,109
55,140,107,135,135,103
55,141,102,135,142,102
56,141,104,136,135,107
55,141,113,137,130,107
55,140,109,139,117,101
56,139,96,139,102,100
55,139,91,138,96,99
56,140,98,135,95,104
55,140,109,132,95,109
56,139,110,131,122,117
55,140,107,131,144,123
55,139,109,133,137,120
55,139,110,137,102,113
55,139,110,136,96,112
55,139,107,132,111,108
55,138,96,126,111,108
55,139,95,124,102,111
55,138,101,126,122,113
55,139,97,131,163,113
55,139,103,137,178,112
55,139,108,142,155,105
55,140,100,143,121,94
55,139,101,140,99,89
55,139,104,135,93,95
55,139,103,129,104,103
55,140,107,125,124,113
55,139,101,128,133,117
55,140,87,136,118,115
56,140,103,141,106,114
55,139,130,143,103,115
55,140,118,140,110,112
55,139,103,137,119,109
55,140,113,134,120,109
55,139,99,131,121,110
55,140,71,127,123,113
55,139,99,125,127,114
55,140,121,127,132,113
55,140,111,132,135,106
55,139,98,139,120,101
55,139,99,141,102,97
56,139,123,138,106,101
55,139,114,134,110,113
55,140,86,129,118,115
55,140,81,126,122,109
55,139,100,125,121,105
55,140,116,125,132,109
55,140,129,129,137,116
55,140,99,135,138,116
55,140,110,143,133,117
55,140,98,148,123,110
55,140,77,149,115,105
55,140,101,145,108,108
56,141,111,138,102,108
55,140,99,131,99,104
55,140,107,124,101,101
55,140,131,118,119,100
55,140,108,118,136,97
55,139,82,121,142,105
56,138,93,129,141,116
55,139,124,139,134,118
55,139,124,148,122,120
55,139,99,152,105,109
55,141,87,150,93,101
55,140,92,142,104,107
55,140,102,137,105,114
55,140,107,133,109,112
55,139,92,130,110,117
55,139,96,127,124,120
55,140,121,126,156,107
54,140,122,128,172,93
55,140,93,133,150,93
55,140,91,137,116,98
55,140,107,141,94,103
55,139,119,145,93,107
55,140,111,145,85,113
55,141,111,137,88,115
55,141,96,124,108,117
55,140,95,116,138,118
55,140,99,118,161,116
55,140,94,127,146,116
55,140,107,136,122,113
55,141,115,138,104,110
55,140,103,136,108,105
55,140,94,135,117,109
55,141,101,136,124,110
55,141,107,139,123,104
56,140,108,139,132,93
55,141,111,141,146,91
55,141,103,143,138,103
56,141,100,145,127,102
55,142,98,143,93,104
55,143,84,134,94,117
55,143,104,125,114,125
55,142,125,120,107,120
55,142,124,123,84,111
55,143,107,127,88,114
55,142,93,131,125,118
55,142,88,135,139,114
55,142,95,139,137,115
55,141,105,140,133,110
55,142,110,136,130,106
55,143,117,131,104,107
57,143,118,127,116,106
56,142,114,127,136,100
55,141,97,131,145,93
56,142,86,136,130,93
55,142,84,140,110,97
55,143,89,139,122,105
55,143,100,136,167,123
55,143,123,135,163,131
56,143,121,134,107,116
55,143,101,136,82,98
55,142,106,139,72,105
55,141,116,142,77,114
55,143,105,140,90,118
55,143,99,133,110,114
55,142,95,122,127,100
55,144,99,114,157,108
55,145,116,114,171,121
55,144,115,120,155,117
55,144,93,129,112,99
55,142,83,137,91,97
55,143,92,141,101,102
55,142,93,141,110,99
55,141,107,136,114,102
55,141,100,129,127,115
55,141,105,127,145,118
55,142,117,129,134,113
55,142,150,134,119,114
55,142,126,141,114,112
55,142,74,147,99,104
56,142,69,149,96,112
55,143,102,146,113,126
55,144,118,139,133,119
55,145,101,132,152,109
55,144,94,126,135,96
55,143,109,124,99,93
55,143,130,122,103,95
55,144,144,123,114,104
55,144,122,130,118,107
55,144,76,138,113,104
56,144,58,144,105,100
55,143,73,145,132,110
55,143,109,144,157,129
56,150,128,141,125,133
55,152,127,137,101,124
55,153,107,136,116,107
55,152,81,136,143,93
56,152,75,137,127,93
55,154,87,142,84,92
55,153,96,145,88,94
55,154,116,143,130,110
56,154,122,136,151,114
55,153,106,128,152,107
56,153,98,123,135,109
55,153,99,121,119,117
56,153,108,124,119,119
56,153,113,127,118,125
56,153,119,130,104,126
56,153,109,130,83,115
56,154,98,134,83,102
56,154,103,135,116,98
56,154,111,134,157,110
56,154,114,134,148,107
56,155,95,135,143,102
56,156,99,137,138,109
56,156,113,143,114,112
56,156,102,146,101,106
54,158,84,144,99,101
57,156,89,140,95,103
56,158,102,136,87,104
56,157,111,135,75,105
55,158,116,127,64,109
56,158,112,113,122,108
56,161,106,100,206,113
56,159,104,98,203,122
55,162,115,111,165,125
55,162,109,132,134,117
55,162,92,151,104,109
55,162,102,162,96,110
55,163,109,164,93,112
56,163,91,157,96,106
55,163,99,146,116,104
56,163,105,136,138,103
56,165,90,130,139,100
59,164,92,126,114,104
60,164,109,120,93,98
60,163,113,118,100,102
61,163,126,120,122,110
61,164,118,126,133,106
61,164,94,132,138,109
59,164,97,138,138,110
61,164,96,144,129,111
61,165,92,149,120,112
61,166,104,149,99,107
61,164,105,144,80,118
61,164,101,137,108,124
61,165,104,134,135,127
61,166,118,133,146,125
61,165,121,135,131,106
66,166,87,136,116,88
66,165,77,135,120,85
67,165,90,132,115,94
69,166,122,129,95,96
70,166,118,124,96,95
71,167,104,119,123,99
71,167,105,121,149,109
72,166,124,128,145,118
72,167,108,135,134,123
72,167,87,140,134,121
73,167,87,143,129,121
73,168,103,145,111,124
73,168,110,146,98,119
73,169,106,143,94,112
75,169,105,135,107,110
74,169,113,127,119,109
74,169,108,123,117,106
75,168,99,125,120,107
75,169,106,131,122,103
76,168,107,137,128,96
76,169,99,142,129,95
76,166,105,143,126,99
76,166,104,138,130,100
76,166,97,131,133,107
76,167,99,127,126,114
76,167,106,128,119,120
76,167,101,130,109,114
77,167,98,136,109,113
77,167,110,142,123,117
76,167,107,146,118,116
76,168,100,145,104,112
76,167,100,138,102,111
76,167,104,127,122,110
