a0,a1,a2,a3,a4,a5
55,148,112,130,115,122
55,147,111,132,117,119
55,148,111,134,119,111
55,147,109,136,119,96
55,147,106,137,120,95
55,147,105,137,125,100
54,147,106,137,130,97
55,148,105,139,123,89
55,147,99,138,117,84
55,147,98,137,117,93
55,147,98,136,118,100
55,147,99,134,119,107
55,147,101,133,121,117
55,148,103,131,121,127
55,147,107,128,119,137
55,148,112,128,118,134
55,148,113,127,117,126
55,148,112,129,117,123
55,147,112,132,119,117
55,148,111,134,119,106
55,148,108,137,119,93
55,148,105,138,121,97
55,148,105,140,128,100
54,147,108,139,130,93
55,148,102,139,120,87
55,148,98,137,115,87
54,148,99,135,116,96
55,148,99,134,118,100
55,148,99,133,120,111
55,148,102,131,120,119
55,148,104,129,122,130
55,148,110,128,123,138
56,147,114,128,119,133
55,148,113,130,115,125
55,148,112,132,117,120
55,148,111,134,119,113
55,148,109,136,119,98
55,148,106,137,119,92
55,148,104,137,124,100
54,147,105,136,127,99
55,148,107,138,125,90
55,147,100,137,117,84
55,148,97,136,117,90
55,148,98,135,118,99
55,148,99,134,119,105
55,148,101,133,121,115
55,147,104,133,122,124
55,148,106,132,123,133
56,148,111,132,121,136
55,148,113,131,116,128
55,148,112,132,116,123
55,148,110,133,119,117
55,148,110,134,119,108
55,147,107,135,117,93
55,147,105,134,119,95
55,147,105,135,125,100
56,147,107,136,128,95
56,147,104,136,118,88
55,148,99,135,113,86
54,148,98,134,119,95
55,147,100,134,122,101
55,147,100,134,123,109
55,147,102,134,123,117
55,148,104,133,123,129
55,148,108,131,123,137
54,148,112,132,117,132
55,148,112,130,113,124
55,147,111,130,115,121
55,147,111,131,119,115
55,147,110,133,120,102
55,147,107,135,120,93
55,147,106,137,124,100
55,147,106,138,127,100
55,147,108,139,127,93
55,147,101,140,118,85
55,148,98,138,116,88
55,148,98,137,118,96
55,148,99,135,119,102
56,148,100,133,120,113
55,148,102,131,121,121
55,148,106,130,122,131
55,148,111,127,121,135
55,148,113,128,117,129
55,148,112,129,115,124
55,148,112,131,117,119
55,148,111,134,119,111
55,148,109,136,119,96
55,148,106,137,120,93
55,148,105,138,125,101
54,147,106,138,130,98
56,148,106,137,124,91
55,148,100,137,116,85
56,148,98,136,116,92
55,148,98,135,118,99
55,148,99,135,120,107
55,148,101,133,121,117
55,148,104,132,122,126
55,147,108,130,120,133
55,148,111,129,118,132
55,148,112,128,115,126
55,148,112,128,117,124
55,148,113,130,119,118
55,148,111,133,119,107
55,148,108,136,119,93
55,148,104,138,121,95
55,148,104,139,125,101
55,147,108,139,128,95
55,148,103,138,119,88
55,148,99,137,116,88
55,148,98,136,118,95
55,148,98,134,119,101
55,148,99,133,120,110
55,149,101,132,121,118
55,148,105,131,124,131
55,148,110,128,120,136
55,148,113,129,118,130
55,148,112,130,115,124
55,148,111,131,117,120
55,148,111,132,118,113
55,148,110,134,118,101
55,148,107,136,119,93
55,148,105,137,123,100
55,147,105,138,127,100
55,148,108,137,126,91
55,148,101,137,118,86
55,148,97,137,117,91
55,148,98,135,118,98
55,148,99,134,118,104
55,148,101,132,120,114
55,148,103,132,122,123
55,148,106,130,122,134
56,147,111,130,119,136
54,148,113,130,116,127
55,148,112,131,115,123
55,148,111,132,117,118
55,148,110,134,120,108
55,148,108,135,119,94
55,148,106,136,121,95
55,148,106,137,126,104
54,147,107,138,127,100
55,149,104,139,122,88
55,148,98,138,116,85
55,148,96,136,117,93
55,148,98,135,118,101
55,148,100,134,120,109
55,148,102,132,121,117
