a0,a1,a2,a3,a4,a5
55,135,100,137,118,104
55,135,102,137,120,111
55,135,104,137,118,115
55,135,107,136,118,120
54,136,110,135,116,122
55,135,113,131,115,117
54,135,113,129,117,114
55,135,114,129,121,114
55,135,115,130,121,112
55,135,113,131,120,105
55,135,110,133,120,102
55,135,108,133,125,107
55,135,109,134,129,110
55,136,109,137,126,102
55,135,102,138,115,94
55,135,99,137,114,97
55,135,100,137,118,102
55,135,101,136,120,106
55,135,102,135,121,112
55,135,105,134,122,117
55,135,108,133,123,121
55,135,112,133,118,121
55,135,114,132,115,115
55,135,114,132,114,114
55,135,114,132,117,113
54,135,113,131,118,109
55,135,111,132,120,102
55,135,109,132,123,103
55,135,108,133,127,108
54,135,111,134,132,106
55,135,106,136,122,99
55,135,100,136,116,95
55,135,99,137,117,100
54,135,100,136,118,103
55,135,101,136,119,108
55,135,103,136,119,114
55,135,106,135,122,120
54,135,110,134,121,122
54,136,114,133,116,119
55,135,114,131,114,114
55,135,114,131,116,113
55,135,114,131,119,111
55,136,113,131,120,106
55,135,110,132,120,101
55,135,108,133,124,106
54,135,108,134,127,110
55,136,110,135,127,104
54,135,104,136,118,95
55,135,100,136,117,97
54,136,100,136,118,101
55,135,101,136,118,105
55,135,102,136,120,111
55,135,104,135,121,116
55,135,107,134,123,121
54,136,112,132,122,122
55,135,114,132,117,116
55,135,114,131,113,113
55,135,114,131,115,113
55,135,114,131,117,110
54,135,112,132,117,103
55,135,109,132,120,102
55,135,108,133,122,107
54,136,110,133,130,108
52,135,108,135,128,100
55,135,101,136,122,94
55,135,100,137,119,99
55,135,100,137,118,103
55,135,101,137,118,107
55,135,103,136,120,113
55,135,105,135,122,119
55,135,109,133,122,124
55,135,113,131,118,120
55,135,114,132,114,115
55,135,114,132,115,113
55,135,114,132,116,112
55,135,113,132,119,108
55,135,110,133,120,101
55,135,108,133,123,103
55,135,108,133,126,108
54,135,111,134,133,105
55,135,105,136,123,97
55,135,100,136,117,96
55,135,99,136,118,101
55,135,100,136,116,104
55,135,101,136,117,110
55,135,104,135,118,115
55,135,108,134,118,122
54,135,112,132,125,122
55,136,114,132,120,117
55,135,113,132,115,114
54,135,113,131,117,113
55,135,114,131,120,110
55,135,113,131,120,105
55,135,110,132,119,102
54,135,108,133,124,107
54,135,108,134,128,110
55,135,109,136,125,101
54,135,102,136,118,95
55,134,100,137,117,98
55,135,100,138,118,102
54,135,101,137,119,106
55,135,103,136,121,113
55,135,105,135,121,118
55,136,108,134,121,122
54,136,112,132,118,121
55,136,114,131,115,115
55,135,114,130,116,114
54,136,114,131,117,112
54,136,114,131,119,107
55,136,111,132,119,102
55,136,109,133,123,105
55,136,108,134,130,109
54,136,110,134,131,105
56,135,105,136,121,99
55,136,100,137,116,95
55,136,100,137,116,100
55,136,100,137,117,103
55,135,101,136,117,108
55,135,103,136,116,114
55,136,106,135,122,121
54,135,110,135,124,122
54,136,113,133,119,119
55,135,114,131,114,114
55,135,114,130,117,113
55,135,114,131,119,111
55,136,113,130,120,106
55,135,110,132,120,101
55,136,107,133,124,106
55,135,108,134,129,110
55,135,110,135,125,103
55,135,103,136,117,96
55,136,99,136,117,98
55,136,100,137,118,101
54,136,101,137,119,105
55,136,102,136,120,111
55,136,104,135,121,117
55,136,107,134,122,123
55,136,112,133,118,122
55,136,114,131,115,116
55,135,113,131,114,113
55,136,113,131,117,113
55,135,114,131,119,110
55,136,112,132,120,103
55,136,108,133,122,103
55,136,107,134,127,108
54,135,109,134,132,107
56,135,107,136,124,99
55,136,101,136,116,94
55,135,99,136,117,99
55,136,100,136,117,104
55,135,101,136,118,108
55,136,103,136,120,112
55,136,105,135,123,119
55,135,110,132,120,122
55,135,113,131,118,120
55,135,114,131,115,114
55,135,113,131,116,113
55,135,113,131,118,113
55,135,113,132,120,108
55,136,111,132,119,102
55,135,108,133,122,104
55,135,107,133,125,107
55,136,110,134,128,104
55,135,105,136,116,97
55,135,100,136,115,95
55,135,99,136,120,100
55,135,101,136,123,105
55,135,102,136,122,110
55,135,104,135,123,115
55,135,107,134,123,122
55,136,111,134,117,123
55,135,114,132,113,117
55,135,113,131,112,112
55,135,114,131,112,113
55,135,114,131,118,112
54,135,113,132,126,106
55,135,109,133,125,103
55,135,107,134,126,106
55,136,108,134,129,110
55,135,109,135,124,102
54,135,102,136,115,94
55,135,99,137,112,96
55,135,99,136,115,104
55,135,101,135,120,108
55,135,102,134,123,110
55,135,105,134,125,120
55,135,109,134,125,126
55,135,112,133,120,118
55,135,113,132,114,116
55,135,113,131,112,114
55,135,113,131,114,110
55,135,113,131,117,110
55,135,112,132,119,104
55,135,109,133,119,102
55,135,107,134,127,105
55,136,111,134,135,109
55,135,107,136,126,101
55,135,101,137,119,95
54,135,99,137,118,99
55,136,100,137,117,103
55,135,101,137,116,108
55,135,103,136,118,112
55,135,105,135,123,119
55,135,111,133,122,125
55,135,115,131,116,120
55,135,114,129,113,114
55,135,113,128,115,110
55,135,113,129,118,111
55,135,113,130,121,107
55,135,110,133,121,100
55,135,108,135,125,107
55,135,108,137,130,110
55,135,109,136,127,101
55,135,103,137,118,97
55,135,100,136,118,97
55,135,100,136,121,103
54,135,101,135,121,107
55,135,102,135,123,109
54,135,104,135,123,114
55,135,108,134,117,123
55,136,112,133,114,122
55,135,114,133,113,116
55,135,113,132,114,113
55,135,114,132,118,113
55,135,113,132,120,109
54,135,111,132,120,100
55,135,108,132,122,104
55,135,107,133,127,108
55,136,110,133,132,107
54,136,108,136,124,101
54,135,102,136,117,96
55,135,99,137,117,97
55,135,100,136,116,104
55,135,101,136,115,107
55,135,103,136,118,113
55,135,105,135,120,118
55,136,110,134,121,124
55,134,114,131,121,120
55,135,114,131,119,113
55,135,112,130,119,110
55,135,113,130,122,111
55,135,114,131,121,111
55,135,112,133,117,102
55,135,108,134,120,103
55,135,108,135,126,111
53,135,111,136,127,107
55,135,105,137,120,96
55,135,100,137,117,96
55,135,99,136,121,100
54,135,100,136,121,103
55,135,101,136,120,109
56,135,104,135,119,115
55,135,106,134,121,119
55,135,111,133,119,124
55,136,114,132,115,120
55,135,114,131,110,114
54,135,113,131,115,112
55,135,113,132,122,108
55,135,112,132,123,106
55,135,110,132,117,103
55,135,108,133,117,106
55,135,108,133,128,109
55,135,109,136,131,99
55,135,103,136,126,96
55,135,100,137,124,99
55,135,99,137,123,101
55,135,101,137,121,109
55,135,103,136,122,112
54,135,105,135,117,117
55,135,108,133,112,122
54,135,113,132,105,120
55,135,113,131,105,113
54,135,114,130,117,113
55,135,115,130,125,113
55,135,114,130,126,109
55,135,111,131,123,101
55,135,107,133,124,103
55,135,107,134,127,108
55,136,110,136,130,108
55,135,106,137,121,98
55,135,101,137,115,95
55,136,100,137,117,101
55,135,101,137,118,104
55,135,101,137,119,109
55,135,104,136,120,114
55,135,106,135,123,119
55,135,110,132,120,123
55,134,112,132,117,118
55,135,113,131,113,113
55,135,113,130,115,114
55,135,114,130,119,112
55,135,113,130,120,107
55,135,110,132,121,101
