a0,a1,a2,a3,a4,a5
55,143,103,137,120,108
55,143,103,137,124,107
55,143,104,136,128,109
55,143,105,136,130,109
55,143,106,134,128,106
55,143,105,132,124,104
55,143,104,131,121,104
55,143,104,131,119,105
55,143,104,132,118,108
55,143,104,133,119,111
55,143,104,134,120,114
55,143,103,134,118,113
55,143,104,135,114,110
55,143,103,136,111,108
55,143,102,136,112,110
55,143,102,136,116,111
55,143,103,136,119,110
55,143,103,137,122,109
55,143,104,137,125,109
55,143,105,135,126,108
55,143,106,133,127,106
55,143,105,131,126,104
55,143,105,130,123,105
55,143,105,129,121,105
55,143,104,130,120,106
55,144,103,131,120,108
55,143,104,133,120,112
55,143,104,135,119,113
55,143,104,136,116,111
55,143,103,136,112,109
55,143,102,136,111,110
55,143,102,137,114,111
55,143,103,137,117,111
55,143,103,136,120,109
55,143,103,135,123,108
55,143,104,134,127,109
55,144,105,133,129,109
55,143,106,132,127,106
56,144,105,132,124,104
55,143,105,131,121,105
55,143,104,131,119,105
55,143,104,132,120,108
56,143,104,133,119,110
55,143,104,134,120,113
55,144,104,134,119,113
55,143,104,134,115,110
55,143,103,135,112,109
55,143,103,136,112,110
55,143,102,137,114,110
55,143,103,137,118,110
55,143,103,137,121,109
55,143,104,136,124,109
55,143,105,135,128,109
55,143,106,133,129,108
55,143,105,132,126,104
55,143,104,130,123,103
55,143,104,129,121,104
55,143,104,130,120,106
55,143,104,131,120,109
55,143,103,134,120,112
55,143,104,135,120,113
55,144,103,136,117,111
55,143,103,136,113,110
55,143,103,136,110,112
55,143,103,136,113,114
55,143,103,136,116,111
55,143,103,136,119,109
55,143,103,135,123,108
55,143,104,135,127,108
55,144,104,135,129,108
55,144,106,134,129,106
55,143,105,133,125,104
55,143,104,132,119,104
55,143,104,131,118,105
55,143,104,131,119,107
55,144,104,131,120,110
55,143,104,132,121,114
55,143,104,133,119,114
55,143,104,134,114,110
55,143,103,135,112,109
55,143,102,136,113,110
55,143,102,136,115,111
55,143,103,137,118,110
55,143,103,137,121,109
55,143,104,137,124,108
55,143,104,136,127,109
55,143,105,135,130,108
55,143,106,133,127,106
55,143,105,132,123,104
55,143,104,131,120,105
55,143,104,131,119,105
55,143,104,131,118,108
55,143,104,132,119,111
55,143,104,133,120,114
55,143,104,134,118,112
55,143,104,135,115,110
55,143,103,136,112,109
55,143,102,137,113,111
55,143,102,137,115,111
55,143,103,138,119,110
55,143,103,137,122,108
55,143,104,136,125,108
55,143,105,134,128,109
55,143,105,133,129,108
55,143,105,131,126,105
55,143,105,130,122,104
55,143,104,131,120,104
55,143,103,132,120,105
55,144,103,134,120,110
55,143,104,136,120,114
55,143,105,137,117,115
55,143,103,137,113,113
55,143,103,136,111,109
55,143,103,135,109,108
55,143,102,135,112,109
55,143,102,134,117,110
55,143,103,134,124,110
55,143,103,134,124,109
55,143,104,133,128,111
56,143,106,132,131,109
55,143,106,131,129,105
55,143,105,131,123,103
55,143,105,132,121,103
56,143,103,133,119,104
55,143,104,133,117,108
55,143,104,133,118,111
55,143,104,133,120,114
55,143,105,134,119,114
55,143,104,134,115,110
55,143,103,135,112,108
55,143,102,136,112,110
55,143,102,137,115,111
55,143,103,137,118,111
55,143,103,137,121,109
55,143,104,136,125,108
55,143,105,135,129,110
55,143,106,133,129,108
55,143,106,133,126,105
55,143,105,132,123,104
55,143,104,131,121,104
55,143,104,132,119,106
55,143,104,133,118,109
55,143,104,133,119,112
55,143,104,133,120,114
55,143,104,134,118,111
55,143,104,134,114,109
55,143,102,135,111,110
55,143,102,135,113,110
55,143,102,136,117,110
55,143,103,136,121,110
55,143,104,137,123,109
55,143,104,136,125,109
55,142,105,135,129,108
55,143,106,133,128,108
55,143,105,132,125,105
55,143,105,132,121,104
55,143,104,131,119,105
55,143,103,132,119,106
55,143,104,132,119,109
55,143,104,133,120,113
55,143,104,134,120,114
55,143,104,135,115,111
55,143,103,135,112,109
55,143,102,136,113,110
55,143,102,136,114,110
55,143,103,136,117,111
55,143,103,136,120,109
55,143,104,136,123,108
55,143,105,135,128,110
55,143,106,134,130,108
55,143,106,133,128,105
55,143,105,132,123,105
55,143,104,131,120,105
55,143,104,131,119,105
55,144,104,132,119,108
55,143,104,133,119,110
55,143,104,134,121,114
55,144,104,135,117,112
55,143,103,136,113,111
55,143,103,136,112,109
55,143,102,137,114,110
55,143,102,137,116,111
55,143,102,137,117,109
55,143,103,135,119,108
55,144,104,132,124,108
55,143,105,130,131,110
55,144,107,130,132,108
55,143,106,131,127,104
55,143,104,132,123,105
55,144,104,134,120,106
55,143,104,135,117,108
55,144,103,136,118,109
55,144,103,135,119,112
55,143,104,134,120,113
55,144,104,134,117,111
55,144,103,133,112,108
55,144,102,133,111,109
55,144,102,134,114,111
56,144,103,135,117,111
55,144,103,136,121,110
55,144,104,137,124,108
55,144,104,137,127,109
55,144,105,135,129,110
55,144,106,134,127,107
55,143,105,133,124,103
55,144,104,131,122,104
55,144,104,131,119,105
55,144,104,132,118,108
55,144,104,132,119,111
55,144,104,134,119,114
55,144,105,135,116,113
55,144,103,135,113,110
55,144,103,135,113,109
55,144,103,136,114,111
55,143,103,137,116,111
55,144,102,137,118,109
55,143,103,136,121,107
55,143,104,135,126,107
55,143,105,134,128,111
55,143,106,132,127,110
56,143,106,132,126,104
56,143,105,132,123,103
55,143,104,132,120,104
55,144,104,132,118,106
55,144,104,132,120,109
55,143,104,133,121,112
55,143,104,133,120,114
55,144,104,133,117,111
55,143,103,134,114,109
55,143,103,135,111,109
55,143,102,137,113,110
55,144,103,138,116,110
55,143,103,138,119,109
55,143,103,137,123,109
55,144,104,136,126,111
55,144,105,135,129,110
55,143,106,133,128,107
55,144,105,132,123,102
55,144,103,130,120,104
55,143,104,130,120,106
55,144,104,130,120,108
55,142,104,131,120,110
55,143,104,133,120,113
55,143,104,134,119,112
55,143,104,135,114,109
55,143,102,136,111,109
55,143,102,136,112,110
55,143,102,136,115,111
55,143,103,136,118,111
55,143,103,136,121,109
55,143,104,136,124,108
55,143,105,135,128,110
55,143,106,134,128,108
55,143,105,133,126,106
55,143,105,132,123,104
55,144,104,132,121,104
56,143,104,132,119,105
55,144,103,132,119,109
55,143,104,133,120,112
55,144,104,133,120,113
55,143,104,134,117,112
55,144,104,134,113,110
55,144,103,135,112,108
55,144,103,136,115,110
55,144,103,138,116,112
55,143,102,138,118,111
55,144,103,137,120,108
55,143,104,135,124,108
55,143,105,133,129,108
55,143,106,131,130,107
55,143,105,131,126,105
55,144,105,132,122,104
55,143,104,132,120,105
55,144,104,133,119,106
56,144,103,134,118,109
55,143,103,134,118,113
55,144,104,134,118,114
55,144,104,133,115,111
55,144,103,133,114,109
55,144,102,134,113,110
55,144,102,135,114,110
55,144,103,137,117,111
55,144,103,137,120,109
55,144,103,137,123,108
55,144,104,136,127,109
55,143,105,135,129,109
55,143,106,133,128,106
55,143,105,132,124,104
