a0,a1,a2,a3,a4,a5
116,159,102,126,98,109
116,159,104,126,99,109
116,159,107,127,102,109
116,159,110,130,103,13
116,157,97,135,92,110
116,157,97,133,94,110
116,157,98,130,95,109
116,157,100,128,97,109
116,157,103,127,99,109
116,157,106,127,101,109
116,157,109,129,103,109
116,157,111,132,103,108
116,158,108,136,100,108
116,157,107,138,100,109
116,157,107,139,99,109
116,157,106,139,99,109
116,157,105,138,98,109
116,157,105,138,98,109
116,157,103,137,95,110
116,157,100,137,94,110
116,157,97,135,92,110
116,157,97,133,94,110
116,157,98,130,95,109
116,157,100,128,97,109
116,157,103,127,99,109
116,157,106,127,101,109
116,157,109,129,103,109
116,157,111,132,103,108
116,158,108,136,100,108
116,157,107,138,100,109
116,157,106,138,99,109
116,157,106,138,99,109
116,157,106,137,99,109
116,157,105,137,98,109
116,157,104,136,97,109
116,157,101,135,96,110
116,157,99,133,93,110
116,157,97,131,94,111
116,157,98,130,95,110
116,157,99,129,96,109
116,157,101,128,97,109
116,157,103,128,99,109
116,157,103,128,102,108
116,157,104,130,103,109
116,157,108,133,102,109
116,157,111,135,100,108
116,157,113,137,100,109
116,158,111,138,100,109
116,158,109,139,99,110
116,157,107,139,98,109
116,157,106,139,98,110
116,157,104,139,97,109
116,157,101,138,94,109
116,157,96,135,93,110
116,157,93,132,94,110
116,157,94,129,94,110
116,157,97,127,96,110
116,157,101,126,97,109
116,157,105,127,100,109
116,157,109,129,104,108
117,157,111,133,104,109
116,157,109,136,101,108
116,158,107,137,100,108
116,157,107,138,99,109
116,157,107,138,99,109
116,157,106,138,99,109
116,157,105,138,99,109
116,157,104,138,98,109
116,157,101,136,95,110
116,157,99,134,94,110
116,157,97,132,93,110
116,157,98,130,94,110
116,157,99,129,95,110
116,157,100,128,96,109
116,157,103,127,99,109
116,157,106,127,102,109
117,158,110,128,102,110
115,158,110,131,103,108
116,157,107,134,100,108
116,157,107,137,100,109
116,157,107,139,100,110
116,157,106,140,99,109
116,157,105,140,98,109
116,157,105,140,98,108
116,157,104,139,96,109
116,157,101,138,95,110
116,157,98,136,93,110
116,157,97,133,93,110
116,157,98,130,95,110
116,157,99,127,96,110
116,157,101,126,98,110
116,157,104,125,99,109
116,157,108,127,103,108
116,157,111,129,105,109
117,157,110,133,102,108
116,157,107,136,100,108
116,157,107,138,100,109
117,158,107,140,99,109
116,157,106,140,100,109
116,157,105,141,99,109
116,157,104,141,97,109
116,157,102,139,96,109
116,157,99,137,93,110
116,157,96,134,93,110
116,157,97,130,94,110
116,157,99,127,95,109
116,157,100,125,97,109
116,157,103,124,99,109
116,157,106,125,102,110
116,157,109,127,105,109
116,157,111,132,103,109
116,157,108,135,100,108
117,158,107,138,99,108
116,157,107,140,99,109
116,157,106,140,99,110
116,157,106,139,100,110
116,157,105,139,99,109
116,157,104,138,97,108
116,157,101,138,94,109
116,157,98,136,92,109
116,157,96,133,93,109
116,157,98,130,95,110
116,157,100,128,96,110
116,157,102,126,98,110
116,157,104,125,100,109
116,157,107,126,104,109
116,156,110,130,104,109
116,157,109,133,101,109
116,157,106,135,99,108
116,157,107,137,99,108
116,157,107,139,99,109
116,157,107,139,99,109
116,157,106,139,98,109
116,157,105,138,98,109
116,157,103,139,96,110
116,157,100,138,94,110
116,157,96,135,92,110
116,157,97,133,93,110
116,157,98,130,95,110
116,157,100,127,97,110
116,157,103,126,99,110
116,157,105,126,101,109
116,157,109,127,102,110
116,158,111,131,103,108
116,158,108,134,100,108
116,157,107,137,100,109
116,156,106,139,99,109
116,158,106,140,99,109
116,157,106,140,98,109
116,157,105,138,98,109
116,157,104,137,97,110
116,157,102,136,95,110
116,157,99,135,93,110
116,157,96,133,92,109
116,157,97,131,93,109
116,157,99,128,96,110
116,157,102,127,98,110
116,157,104,127,100,109
116,157,107,127,102,109
116,157,110,131,103,110
116,157,110,134,102,109
116,157,107,137,100,109
116,158,107,139,100,108
117,157,107,139,100,109
116,157,106,139,99,109
116,157,105,137,98,109
116,157,105,135,98,109
116,157,103,133,98,110
116,157,101,133,95,110
116,157,98,133,92,110
116,157,97,133,93,110
116,157,98,132,95,110
116,157,100,130,96,109
116,157,102,129,99,109
116,157,104,128,100,109
116,158,109,129,104,109
116,157,110,130,104,109
117,157,109,133,101,108
116,157,107,136,100,108
116,157,107,137,99,110
116,157,106,138,99,110
116,157,105,139,99,108
116,157,103,139,98,109
116,157,104,139,97,109
116,157,102,138,95,110
116,157,99,137,93,110
116,157,97,134,93,110
116,157,99,131,94,110
116,157,101,128,95,110
116,157,103,127,97,109
116,157,105,126,99,109
116,157,107,127,101,108
117,158,109,129,104,109
117,157,109,132,103,109
116,158,106,135,100,108
116,157,105,137,100,109
116,157,105,138,100,109
116,157,106,139,99,109
116,158,106,139,99,109
116,157,105,139,98,109
116,157,104,139,96,109
116,157,101,138,94,109
116,157,98,136,92,110
116,157,97,133,93,110
116,157,98,130,95,110
116,157,99,128,96,110
116,157,101,127,97,109
116,157,104,126,100,109
116,157,107,127,103,110
116,158,110,130,104,109
117,157,110,133,101,108
116,157,107,135,100,108
116,157,107,136,100,109
116,157,107,138,99,109
116,157,106,138,99,109
116,158,105,139,98,109
116,157,105,139,98,109
116,157,103,139,95,109
116,157,100,138,94,110
116,158,97,136,93,111
116,158,97,132,94,110
116,158,98,129,95,109
116,157,100,127,97,109
116,157,103,125,99,109
116,157,105,125,101,109
116,157,109,127,102,109
116,158,111,130,102,109
116,158,108,134,100,109
116,157,107,137,100,109
117,157,107,139,100,109
116,157,106,140,99,109
116,158,105,140,98,109
116,158,104,140,98,109
116,157,104,139,96,108
116,158,101,137,94,110
116,157,94,136,93,110
116,157,93,133,93,110
116,158,98,130,94,110
116,157,104,127,96,110
116,157,106,126,97,109
116,158,106,125,99,109
116,157,108,126,103,110
117,157,110,129,103,109
116,158,109,133,102,108
117,157,107,136,100,108
116,158,108,139,100,109
116,157,106,140,100,109
116,158,102,141,99,109
116,158,102,140,98,109
116,158,104,139,98,110
116,158,103,139,97,109
116,158,100,136,94,109
116,158,97,134,92,109
116,158,98,130,94,109
116,158,99,127,95,110
116,157,100,125,96,110
116,157,102,124,99,109
116,158,105,126,101,109
116,157,109,129,102,109
116,158,111,134,103,109
116,157,109,138,100,108
116,158,107,140,100,109
116,158,107,141,100,109
116,158,106,140,99,109
116,158,105,138,99,109
116,158,105,136,98,109
116,158,104,134,98,110
116,158,102,134,96,110
116,158,99,133,93,110
116,158,97,132,93,110
116,158,98,131,94,110
116,158,99,130,95,110
116,158,101,128,97,110
116,157,104,128,99,109
116,158,107,128,102,109
116,158,110,130,104,109
117,158,111,133,103,109
116,158,107,135,100,108
116,158,106,138,100,108
116,158,107,139,99,110
116,158,106,140,99,110
116,158,105,140,99,109
116,158,105,140,98,109
116,158,104,138,95,108
116,158,100,137,94,109
116,158,97,133,92,110
116,158,97,130,94,111
116,158,98,127,96,111
116,158,100,127,97,110
116,158,102,127,98,109
116,158,104,127,100,109
116,158,108,129,104,109
116,158,110,132,103,108
116,157,109,135,100,108
116,158,107,136,99,108
116,158,107,137,99,109
116,158,107,138,99,110
116,158,106,138,99,110
116,158,105,138,99,110
116,158,105,139,97,108
116,157,101,138,94,109
116,157,98,137,93,110
116,158,96,133,92,110
116,158,98,130,94,110
116,158,99,127,96,110
116,158,101,126,98,110
116,158,103,126,99,109
116,158,106,127,101,109
116,158,109,130,104,109
116,158,111,133,103,109
116,158,108,136,100,108
116,158,107,138,100,109
117,158,107,139,100,109
116,157,106,139,99,109
116,158,105,139,99,109
116,158,105,138,98,109
116,158,104,138,98,109
116,157,101,137,94,110
116,158,98,135,92,110
116,158,96,133,93,110
116,158,98,131,95,110
116,158,100,129,96,109
116,157,102,127,97,109
116,157,104,126,100,109
116,158,108,127,102,109
116,157,110,130,104,109
116,157,109,133,102,109
116,157,107,136,100,109
116,157,107,138,100,109
116,158,107,139,99,109
116,157,106,140,99,109
116,157,105,140,98,109
116,158,104,138,98,109
116,157,103,138,97,109
116,157,100,136,93,110
116,157,97,133,92,110
116,158,97,130,94,110
116,157,99,128,94,110
116,158,101,127,97,110
116,157,103,126,99,109
116,157,105,127,101,109
116,157,109,129,104,109
116,157,111,132,103,109
116,157,108,136,100,108
116,157,107,138,99,109
116,158,107,139,99,109
117,158,106,140,99,109
116,158,105,139,98,109
116,158,105,139,99,110
116,157,104,139,96,109
116,157,101,138,94,109
116,158,98,135,93,109
116,158,96,131,93,109
116,157,96,128,95,110
116,157,97,126,96,110
116,158,101,125,97,109
116,158,104,126,99,109
116,158,108,128,101,109
116,158,111,131,103,110
116,158,111,134,102,109
116,158,109,136,100,108
117,158,109,138,99,109
116,158,108,138,99,109
116,158,106,139,99,109
116,158,105,139,99,109
116,158,104,139,98,109
116,157,101,139,96,110
116,158,98,138,94,110
116,158,96,135,92,110
116,158,97,132,93,109
116,158,99,128,95,110
116,158,101,125,96,110
116,158,103,125,99,109
116,158,106,127,101,109
116,158,109,129,102,109
116,158,111,133,103,109
116,158,109,136,102,109
116,158,106,138,100,108
116,158,106,138,99,109
116,158,106,138,99,110
116,158,106,137,98,109
116,158,105,137,98,108
116,158,105,138,98,108
116,158,102,138,95,109
116,158,99,137,93,110
116,158,96,136,93,110
116,158,97,133,94,111
117,158,99,130,96,109
116,158,101,127,97,109
116,158,104,125,99,109
116,158,106,125,101,108
117,157,110,127,102,109
117,158,110,131,102,109
116,158,107,135,100,109
116,158,107,138,100,109
117,158,106,140,100,109
116,158,106,141,99,109
116,158,106,141,99,109
116,158,106,140,98,109
117,158,104,140,96,109
116,158,100,137,94,110
116,158,97,134,93,111
116,158,97,131,94,111
116,158,98,128,94,110
116,158,100,126,96,109
117,158,102,125,97,109
116,158,104,125,100,109
116,158,108,126,104,109
116,158,110,129,104,109
117,158,109,132,101,109
116,158,107,135,100,109
117,158,107,138,99,109
116,158,107,139,98,109
117,158,106,140,97,109
116,158,106,140,97,109
117,158,105,140,98,110
117,158,102,140,98,110
117,158,98,138,98,111
117,158,97,135,96,112
116,158,97,132,93,108
116,158,97,129,92,106
116,158,100,127,96,109
117,158,104,125,96,110
117,158,106,125,100,110
116,158,110,128,104,111
117,158,111,131,103,110
117,158,108,134,100,108
116,158,107,137,100,108
116,158,107,139,100,109
117,158,106,139,99,109
116,158,105,139,99,110
117,158,105,139,99,109
117,158,104,139,95,109
117,158,100,137,93,109
117,158,98,135,91,110
117,158,97,132,92,111
117,158,98,130,95,110
117,158,99,127,96,109
117,158,101,126,98,109
117,158,104,126,100,109
117,158,107,127,103,110
116,158,111,131,106,110
117,158,109,135,103,107
116,158,106,137,101,107
117,158,107,139,102,110
116,158,107,140,99,112
117,158,106,140,98,112
117,158,105,139,97,108
116,158,109,139,95,106
117,158,109,138,93,109
116,158,103,136,94,109
117,158,94,134,93,110
117,158,90,131,94,110
117,158,93,128,95,110
116,158,100,127,95,109
117,158,103,126,98,110
116,158,105,127,101,109
117,158,107,129,103,109
116,158,106,132,103,107
117,158,105,135,100,107
117,158,108,137,100,110
117,158,108,139,101,110
117,158,109,140,100,109
116,158,108,140,99,108
117,158,103,139,95,108
116,158,103,139,95,110
116,158,104,138,96,112
116,158,101,135,94,110
116,158,100,131,94,109
116,158,102,127,96,109
117,158,102,125,97,109
116,158,102,125,97,110
117,158,101,126,99,110
117,158,101,129,103,109
116,158,103,132,101,109
116,158,104,135,99,108
116,158,106,137,98,109
116,158,113,139,100,111
117,158,114,139,102,110
116,158,110,138,100,106
