a0,a1,a2,a3,a4,a5
83,167,105,132,127,111
83,167,104,133,118,101
83,167,103,133,111,99
83,167,103,133,13,10
82,159,100,136,121,101
82,161,102,136,124,103
82,163,104,135,126,102
82,164,104,134,126,104
82,164,104,134,128,111
82,164,104,134,131,120
83,164,106,133,132,120
83,163,103,133,126,110
82,164,103,134,116,101
82,164,103,133,109,101
82,164,104,133,108,105
82,164,104,133,108,107
83,165,104,133,108,106
82,165,104,133,110,108
82,165,104,133,118,118
82,166,113,136,127,121
83,165,103,137,122,106
82,165,101,137,123,103
83,165,103,137,125,103
83,165,104,136,125,101
83,165,103,135,127,107
83,165,105,134,129,116
83,165,105,133,132,122
82,165,103,133,130,116
82,165,104,133,123,106
83,165,102,133,113,99
83,165,102,133,108,102
83,165,103,132,108,106
83,165,103,132,108,107
83,165,103,132,108,109
83,165,105,133,112,114
83,165,108,135,125,124
84,165,109,137,126,113
82,165,100,139,121,101
83,165,101,138,123,102
84,165,103,136,125,101
82,165,103,135,126,104
84,165,105,133,128,111
83,165,105,133,131,118
83,165,105,132,132,120
83,165,106,132,128,113
83,165,104,133,118,103
83,165,103,134,112,101
83,165,103,134,109,105
83,165,103,134,107,106
83,165,104,134,106,106
84,165,104,134,109,107
83,165,104,134,116,116
83,165,113,135,127,122
83,165,105,137,123,107
83,165,99,137,122,101
83,165,103,136,125,104
83,165,104,135,125,102
83,165,103,134,126,106
83,165,105,133,129,113
83,165,104,132,132,121
83,165,103,132,131,118
83,165,103,133,124,109
83,165,103,133,114,101
83,165,103,134,110,102
83,165,103,135,108,104
83,165,103,134,106,105
83,165,104,133,107,105
83,165,104,133,111,110
83,165,107,133,122,123
83,165,113,135,126,118
83,166,102,136,121,105
83,165,102,137,124,104
83,165,103,137,125,103
84,165,104,136,125,102
83,165,103,135,127,107
83,165,104,134,130,116
83,165,104,133,133,121
83,165,103,133,128,113
83,165,104,133,120,105
83,165,103,133,112,102
83,165,103,134,109,103
83,165,103,134,108,107
83,165,104,134,107,107
83,165,104,134,108,106
83,165,104,134,114,111
83,165,108,135,126,123
84,165,108,137,124,112
83,165,100,137,121,103
83,165,102,137,124,103
83,165,104,135,125,102
83,165,103,134,126,104
83,165,105,132,129,111
83,165,104,132,132,119
83,165,105,132,133,121
83,165,106,134,126,111
83,165,103,134,116,101
83,165,102,134,110,102
83,165,104,134,108,105
83,165,103,134,107,105
83,165,103,133,107,107
83,165,105,133,110,110
83,165,105,134,119,119
83,165,113,136,128,120
83,165,103,137,122,104
83,165,100,136,123,101
83,165,102,136,125,102
83,166,104,135,125,104
83,165,104,134,126,107
83,165,105,133,130,114
83,165,104,133,133,123
83,165,107,133,131,116
83,165,104,134,121,104
83,165,102,134,112,100
83,165,103,134,109,103
83,165,104,133,108,106
83,165,104,133,107,106
83,165,104,133,108,107
83,165,105,134,112,113
83,165,109,134,125,123
84,165,109,136,126,114
84,165,101,137,122,102
83,165,102,137,124,102
83,166,103,135,124,102
84,165,103,133,125,104
83,166,105,132,128,110
84,165,105,132,132,118
83,165,103,132,133,121
83,166,104,135,126,113
83,165,104,135,118,103
83,165,103,136,111,102
83,165,103,135,108,105
83,165,103,134,107,107
84,165,104,133,107,106
83,165,104,133,109,109
83,165,104,133,116,118
83,165,110,135,126,123
83,165,105,137,123,106
83,166,100,137,122,100
83,165,103,137,124,101
83,165,104,136,125,100
83,165,103,135,127,107
83,165,105,134,129,114
83,165,104,133,132,121
83,165,104,133,131,120
84,165,104,132,123,110
84,165,103,133,114,100
83,165,103,133,110,101
83,165,103,133,108,105
83,165,104,133,108,107
83,165,104,134,108,106
83,165,104,134,112,109
84,165,105,135,121,123
85,165,112,137,126,115
83,165,102,137,122,103
83,165,102,136,123,104
83,164,103,135,125,102
83,165,103,134,126,102
83,164,104,133,128,109
83,165,105,133,130,116
83,165,104,133,132,122
83,165,107,134,129,115
83,165,104,134,120,105
83,165,103,134,111,101
83,165,103,134,109,104
83,166,103,133,107,107
83,165,104,133,108,106
83,165,104,133,109,106
83,165,104,133,114,114
83,165,109,135,126,125
83,165,107,137,124,109
84,165,100,137,122,101
83,165,102,137,124,103
83,166,103,136,125,102
83,166,103,135,127,105
83,165,105,134,129,112
83,166,104,134,131,120
83,166,106,134,132,119
83,165,103,133,125,111
83,165,103,133,115,101
83,165,102,133,110,101
83,165,103,133,109,105
83,165,103,134,107,106
83,165,103,134,107,106
83,165,104,134,110,109
83,165,105,134,118,122
83,165,113,136,127,120
83,165,103,138,123,104
83,165,101,138,123,102
83,165,103,137,125,102
83,165,105,135,125,101
83,165,104,134,127,107
83,165,105,132,130,116
83,165,104,132,133,121
84,165,105,132,129,114
83,165,104,133,121,106
83,165,103,133,113,100
84,165,103,134,110,103
84,165,103,134,107,105
84,166,103,133,106,106
83,165,104,133,108,108
84,165,105,133,113,114
82,165,110,134,125,126
83,166,109,137,125,114
84,165,101,137,121,102
84,166,102,136,124,102
84,166,103,135,126,101
84,165,103,134,125,103
83,165,104,133,128,110
83,165,104,133,131,119
83,165,104,133,131,121
84,165,105,134,128,113
83,165,104,135,119,102
83,165,103,135,111,101
84,165,103,134,107,104
84,165,104,133,106,107
84,165,104,132,108,107
83,165,104,132,110,107
84,165,105,133,117,116
84,165,110,135,125,122
83,165,105,136,123,107
83,165,100,136,122,103
83,166,103,136,125,103
83,165,104,136,126,102
84,165,104,134,126,106
83,165,105,134,129,113
83,165,104,134,132,121
83,165,103,133,131,118
83,165,104,133,124,109
83,165,102,133,113,99
83,165,102,133,109,102
83,165,103,133,107,106
83,165,104,133,108,107
83,165,103,133,108,106
83,165,103,133,112,110
83,165,104,134,123,123
85,165,111,137,125,116
84,165,101,137,121,102
83,165,101,137,123,103
83,165,104,136,125,103
82,166,104,135,125,102
83,165,103,133,127,108
82,165,104,133,130,117
83,165,104,132,133,120
83,165,106,132,129,114
83,165,104,133,120,104
83,165,103,134,112,101
83,165,105,134,109,106
83,165,105,134,108,107
83,165,103,134,107,105
82,165,103,134,108,106
82,165,103,134,115,115
83,165,112,135,127,124
82,165,107,137,123,110
83,165,100,137,121,101
82,165,102,136,124,101
84,165,102,135,125,99
83,165,103,133,126,105
83,165,105,133,129,112
83,165,106,133,132,122
82,165,106,134,132,120
83,165,106,134,125,112
83,165,103,134,115,101
82,165,103,134,110,102
83,165,102,134,108,103
83,165,102,133,106,105
82,165,103,133,108,106
82,165,105,132,111,110
82,165,105,133,120,122
82,165,113,135,127,121
82,165,103,137,122,104
82,165,100,137,122,101
82,166,103,137,124,102
83,165,104,135,125,102
82,165,104,134,127,109
83,165,106,134,130,117
82,165,106,133,132,120
82,165,104,134,128,114
83,164,103,134,121,103
83,165,102,134,113,99
83,165,103,134,109,105
83,165,104,134,108,107
83,165,103,133,107,105
83,165,103,133,108,106
83,165,105,133,114,113
84,165,108,134,125,125
83,165,107,136,124,112
82,165,100,136,120,102
82,165,102,136,124,102
82,165,104,135,125,102
83,165,104,135,126,103
83,164,103,135,128,109
82,165,102,134,130,118
82,165,102,134,131,119
83,165,103,134,126,112
83,165,106,133,116,103
83,165,103,133,111,102
83,165,103,133,110,105
83,165,104,133,109,106
83,165,104,133,109,105
83,165,104,133,110,106
83,165,104,134,117,118
83,165,113,136,127,121
83,165,105,137,123,106
83,164,100,137,122,102
83,165,103,137,124,105
83,165,105,136,124,105
82,165,104,135,125,108
83,165,104,134,128,113
83,165,104,133,132,121
84,165,106,132,128,117
83,165,104,132,122,104
83,165,102,132,115,97
82,165,103,133,111,102
83,164,103,134,110,106
83,165,104,135,109,108
83,165,104,136,109,107
83,165,104,136,112,111
83,164,107,135,123,126
83,165,111,137,125,117
84,165,102,136,121,103
83,166,102,136,123,102
84,164,104,135,124,103
83,165,106,135,124,104
83,165,104,134,127,109
83,165,103,134,129,116
83,165,102,134,130,119
83,165,103,133,127,112
83,165,104,134,119,104
83,165,104,134,112,101
83,165,104,134,110,104
83,165,106,134,109,107
83,165,103,133,108,106
83,165,103,133,109,105
83,165,103,133,115,115
84,164,110,134,126,124
84,165,106,135,123,110
83,165,101,135,121,102
83,165,102,135,123,103
83,165,104,136,125,103
83,165,104,136,126,106
83,165,106,136,128,111
83,165,103,135,131,120
83,165,105,134,131,117
83,165,105,133,124,109
83,165,103,132,116,101
83,165,103,132,111,102
83,165,103,132,109,105
83,165,104,132,108,106
83,165,103,133,109,106
83,165,104,133,112,110
83,165,106,134,121,124
83,165,109,137,127,119
83,165,103,139,121,105
83,165,102,138,122,104
83,164,105,138,124,103
82,164,104,136,124,102
83,164,103,134,127,108
83,164,105,134,129,116
83,164,104,133,132,120
83,164,106,133,129,114
83,164,103,133,120,102
83,164,101,133,113,100
83,164,105,133,111,105
83,164,105,134,109,106
83,164,103,133,108,105
83,164,103,133,109,104
83,164,103,133,114,111
83,165,108,134,126,127
83,162,109,136,124,114
83,164,101,137,121,104
83,164,103,137,123,102
83,164,103,136,124,101
84,164,103,135,125,103
83,163,103,134,128,110
83,164,104,133,130,120
83,164,106,132,133,123
83,164,105,131,126,111
83,164,103,133,117,102
83,163,103,133,112,102
83,164,103,134,109,104
83,164,103,134,108,105
83,164,103,134,109,106
83,164,104,134,111,106
83,164,104,134,118,118
83,163,112,135,127,122
83,164,105,136,122,108
83,164,101,136,121,103
83,164,103,135,124,103
83,164,104,135,124,103
82,164,104,134,126,107
83,164,105,134,128,114
83,164,104,134,131,121
83,164,102,134,129,117
83,164,105,134,123,109
83,164,105,134,114,101
83,164,103,134,110,101
