a0,a1,a2,a3,a4,a5
53,141,95,132,119,109
53,141,96,131,121,113
53,141,100,130,124,117
53,141,105,131,136,116
54,138,106,136,117,104
54,139,103,136,124,113
54,139,106,137,127,113
54,139,100,137,118,102
54,138,95,137,118,102
54,139,94,136,120,105
54,138,93,134,119,105
54,139,93,132,120,110
54,139,97,131,123,117
54,138,103,131,126,121
54,138,110,131,123,116
54,138,113,132,119,110
54,138,113,133,117,106
54,138,113,134,118,107
54,139,113,135,119,107
54,138,112,136,117,104
54,139,108,136,116,103
54,138,104,136,120,107
55,138,104,138,127,117
53,140,104,139,124,108
54,138,97,138,117,101
54,138,94,137,118,104
54,138,94,134,118,105
54,139,93,132,118,106
54,138,94,130,121,111
54,138,98,129,125,122
54,138,107,129,127,123
54,138,113,132,122,114
54,138,113,133,117,105
54,138,112,135,116,104
54,138,112,135,117,107
54,139,112,135,118,106
54,138,110,135,117,103
54,138,107,135,117,104
54,138,104,135,123,111
54,138,107,137,129,114
54,138,100,139,120,104
53,138,95,138,116,102
54,138,94,136,118,104
54,138,93,133,118,105
54,138,93,131,119,109
54,138,96,130,123,116
54,138,101,130,126,121
54,138,109,130,125,118
54,139,113,132,121,111
54,138,113,133,116,106
53,138,113,134,116,107
54,138,113,136,119,107
54,138,112,136,118,105
54,138,109,136,116,103
54,138,105,135,117,106
54,139,104,135,126,115
54,137,105,136,125,110
54,137,98,137,117,102
54,138,94,137,119,103
54,138,93,136,120,104
54,138,92,134,118,107
54,138,94,132,121,112
54,138,99,131,124,118
54,138,104,131,127,120
54,138,111,132,123,115
54,138,114,132,117,107
54,138,113,132,115,106
54,138,112,133,117,107
54,138,113,133,119,107
54,137,112,134,118,104
54,138,107,135,117,103
54,138,104,136,121,110
54,138,106,138,129,116
53,137,102,139,121,105
54,137,95,139,116,101
54,138,94,136,119,104
54,138,94,133,120,106
54,138,93,131,117,108
54,138,96,130,121,114
54,138,100,129,127,120
54,138,108,131,128,119
54,137,113,133,122,112
54,138,113,134,117,105
54,138,113,135,116,105
54,138,113,135,117,107
54,138,112,136,117,106
54,138,109,136,115,105
54,138,106,135,116,106
54,138,103,134,124,114
54,138,105,136,129,113
54,138,99,136,120,103
54,137,95,135,117,103
53,137,94,134,117,104
54,138,93,132,116,105
53,138,94,132,118,111
54,138,97,131,123,118
54,138,103,131,128,121
54,137,110,132,127,115
54,138,113,133,120,108
54,138,113,133,115,105
53,138,112,134,117,107
54,138,113,134,118,107
54,138,111,135,117,104
54,138,108,135,117,103
54,138,104,135,121,109
55,138,105,136,126,116
54,138,104,139,121,108
54,138,96,138,117,102
54,139,94,136,120,104
54,138,94,135,121,105
54,138,92,132,120,107
54,138,94,131,122,113
54,138,99,131,125,120
54,138,106,131,125,119
54,138,111,132,121,114
54,138,113,133,117,107
54,138,113,133,115,106
54,138,113,134,117,107
54,138,113,135,118,106
54,138,110,135,117,104
54,138,106,136,117,104
54,138,104,136,122,111
54,139,106,138,128,114
54,138,100,139,121,104
54,138,95,138,117,102
54,138,94,136,117,104
54,138,93,133,118,105
54,138,93,130,120,109
54,139,97,129,123,116
54,138,102,129,127,122
54,138,110,131,126,118
54,138,113,133,120,111
54,138,113,135,116,105
54,138,112,136,117,106
54,138,112,136,118,106
54,138,112,136,117,104
54,138,109,134,117,103
54,138,105,134,119,108
54,138,105,135,126,116
54,139,105,137,126,110
54,138,98,138,118,102
54,138,95,137,118,104
54,138,94,136,118,104
54,138,92,133,119,106
54,139,94,131,121,112
54,138,97,130,125,118
54,138,104,131,126,122
54,138,111,132,123,115
54,138,113,133,118,108
54,138,112,134,116,106
54,138,112,135,116,107
54,138,113,135,117,106
54,138,111,135,117,104
54,138,107,135,118,103
54,138,104,135,122,109
53,139,107,136,129,116
54,138,102,138,120,105
55,139,96,137,115,101
54,138,95,136,118,104
54,138,94,134,119,105
54,138,93,132,119,109
54,138,95,131,123,114
54,138,100,131,127,121
54,138,107,132,127,119
54,138,111,133,120,112
54,138,113,134,116,106
54,138,112,133,116,107
54,138,113,134,117,107
54,138,113,135,118,105
54,138,110,135,117,103
54,138,106,135,118,105
54,138,104,135,124,113
54,138,107,138,126,111
53,138,99,139,119,102
54,138,95,138,117,102
54,139,94,136,118,104
54,138,93,133,118,106
54,138,93,131,120,111
54,138,97,129,123,118
54,138,103,130,126,120
54,139,110,130,124,115
54,137,113,132,119,109
54,138,112,133,117,107
54,137,113,134,117,108
54,137,112,135,118,107
54,137,111,135,118,105
54,137,109,135,116,103
54,138,105,135,120,107
53,138,105,135,129,115
54,137,103,138,124,108
53,137,97,138,115,101
54,138,95,137,117,104
54,137,94,135,118,104
54,138,92,133,118,106
54,138,94,131,121,113
54,138,99,131,127,120
54,138,106,131,127,121
54,138,112,131,121,114
54,138,112,132,115,107
54,138,112,133,116,107
54,137,113,133,118,108
54,138,113,134,119,107
54,138,111,135,117,104
54,138,107,136,118,104
54,138,104,136,121,110
54,138,106,138,127,114
54,138,101,139,120,103
53,138,95,138,116,101
54,138,94,136,118,103
54,137,93,133,118,104
54,138,92,130,119,109
54,138,96,128,123,116
54,138,101,128,127,121
54,138,109,129,125,118
54,138,113,132,120,112
54,137,113,134,117,107
54,138,112,136,117,107
54,138,112,137,118,108
54,138,112,136,116,106
54,138,110,135,116,103
54,138,105,135,119,106
54,139,105,136,128,115
54,138,105,138,125,109
54,138,98,138,117,100
54,138,95,136,118,103
54,138,94,134,119,104
54,138,93,132,118,106
54,138,94,130,120,112
54,138,97,130,124,119
54,138,104,131,127,121
54,138,111,132,124,116
55,138,113,134,118,109
54,138,113,135,116,107
54,138,112,135,118,107
54,138,112,135,119,107
