a0,a1,a2,a3,a4,a5
48,147,96,138,116,104
49,147,95,137,120,108
48,147,95,136,121,109
48,147,91,135,102,13
48,147,113,137,118,102
48,147,110,137,120,104
48,147,107,137,122,108
50,146,109,138,132,119
48,146,103,137,125,108
48,147,96,135,121,106
48,147,95,134,120,109
48,146,94,134,117,109
48,147,92,133,115,109
49,147,93,133,117,112
48,147,96,132,121,117
47,146,106,131,122,116
49,145,109,133,119,110
48,147,112,133,114,103
48,147,112,134,115,105
48,147,113,134,119,105
48,147,113,137,118,102
48,147,110,137,120,104
48,147,107,137,122,108
50,146,109,138,132,119
48,146,103,137,125,108
48,147,96,135,121,106
48,147,95,134,120,109
48,146,94,134,117,109
48,147,92,133,115,109
49,147,93,133,117,112
48,147,96,132,121,117
47,146,106,131,122,116
49,145,109,133,119,110
48,147,112,133,114,103
48,147,112,134,115,105
48,147,113,134,119,105
48,147,114,136,119,104
48,147,112,136,117,103
49,147,108,135,119,106
48,146,104,133,129,116
48,148,108,138,129,113
48,147,100,137,121,106
48,146,95,136,119,107
49,147,95,135,119,109
48,147,93,134,115,108
48,147,91,133,115,112
49,147,94,133,118,115
49,147,98,132,124,118
49,147,108,131,126,111
48,147,111,132,119,107
48,147,112,134,115,104
48,147,112,135,115,105
49,147,114,135,117,105
49,147,113,133,117,103
48,147,111,133,118,103
48,147,107,133,124,111
50,145,111,134,134,120
48,149,105,138,128,110
49,147,96,139,120,105
48,147,95,138,120,108
48,147,95,137,118,108
49,147,92,135,114,108
48,147,93,132,114,111
49,147,95,130,119,117
48,146,104,128,127,116
48,148,108,127,124,112
48,147,112,130,117,106
48,147,112,133,115,103
48,147,113,136,118,105
47,147,115,137,119,105
48,147,113,138,118,103
49,147,109,136,118,105
48,147,106,136,125,116
47,147,110,137,133,119
48,147,102,137,124,107
48,147,96,136,119,106
48,147,96,135,118,109
48,147,93,135,116,108
49,147,91,134,115,111
50,146,94,133,118,113
49,147,97,131,124,118
49,147,107,131,126,114
49,147,110,132,119,109
48,147,112,133,111,103
48,147,112,134,113,105
49,147,114,135,120,106
49,147,115,135,121,103
49,147,112,135,120,102
49,146,107,135,121,108
50,149,108,136,131,120
49,147,107,137,130,113
49,147,98,137,121,104
50,146,95,137,119,107
49,147,95,137,118,108
49,146,92,135,114,108
49,146,91,133,115,111
49,146,94,132,119,116
50,147,102,130,126,115
48,147,108,132,125,111
50,146,112,133,117,106
49,146,112,134,115,104
49,146,113,135,117,106
49,146,115,135,119,105
49,146,113,136,118,102
49,146,109,135,118,103
49,146,105,133,123,110
48,146,112,134,136,117
49,146,104,137,125,108
50,146,96,137,118,105
49,146,95,136,119,109
49,146,94,135,117,108
49,146,91,134,115,109
49,147,93,134,117,113
49,146,97,132,123,119
49,146,106,131,125,115
50,145,110,132,121,109
49,146,112,133,115,104
50,146,113,134,114,104
49,146,114,135,116,104
49,146,114,135,118,104
49,146,112,135,119,102
49,146,108,135,119,106
50,148,107,135,127,119
49,146,109,135,131,115
48,146,99,136,124,106
49,146,96,137,122,107
51,147,95,136,119,109
50,146,92,135,114,108
50,146,92,133,114,112
49,147,95,133,117,116
49,147,101,133,124,116
50,146,108,129,124,112
49,146,111,132,119,106
49,146,112,133,115,104
49,146,113,134,117,105
49,147,114,135,119,104
49,146,113,135,120,102
49,146,110,135,120,103
49,146,106,135,124,109
48,145,109,135,133,117
49,147,105,137,126,110
49,146,97,137,118,106
49,146,96,136,118,109
49,146,96,135,116,108
49,146,92,134,114,108
49,146,92,134,117,112
49,146,96,132,122,117
48,145,100,131,122,117
49,146,106,131,123,111
49,146,112,133,115,104
49,146,114,135,114,104
49,146,115,135,117,105
49,146,115,135,120,104
49,147,112,134,118,101
49,146,108,133,120,105
49,145,104,132,126,116
49,145,110,135,130,116
49,146,101,138,122,106
49,146,95,138,121,107
49,146,95,138,120,109
49,146,93,136,116,108
49,146,92,135,115,111
49,146,94,132,117,115
49,146,99,133,123,117
51,146,105,133,121,115
50,146,110,131,118,107
49,146,111,132,112,103
49,146,112,132,114,104
