a0,a1,a2,a3,a4,a5
84,170,103,135,111,101
84,170,103,136,109,103
84,170,103,135,107,104
84,170,104,134,108,105
84,170,104,133,109,107
84,170,105,132,116,116
84,170,108,134,126,124
84,171,105,136,122,108
84,170,100,136,121,101
84,170,102,136,124,102
85,170,103,136,126,104
84,171,104,135,127,107
84,170,105,135,129,113
84,170,105,135,131,120
84,170,103,134,131,119
84,170,103,134,126,110
84,170,102,134,115,100
84,170,101,133,109,101
84,170,103,132,109,104
84,170,104,131,109,106
84,170,104,132,108,104
84,170,104,133,110,108
84,170,105,134,119,120
84,171,112,137,126,120
84,170,103,138,122,108
84,170,102,138,123,106
84,170,104,137,125,104
84,169,105,136,125,102
84,169,104,135,126,107
84,170,104,135,128,113
84,169,102,133,131,119
85,170,102,132,129,115
85,170,105,131,122,106
84,170,103,132,113,101
84,170,103,133,110,103
84,170,104,134,108,107
84,170,104,134,108,104
84,170,103,135,109,107
84,170,104,135,113,112
84,169,108,135,124,123
84,170,107,136,124,114
84,170,101,136,121,104
83,170,102,136,124,105
84,169,104,135,126,105
84,170,103,135,125,101
84,170,103,134,128,109
84,170,105,134,132,120
84,170,105,134,131,121
84,170,106,133,126,109
84,170,103,134,117,99
84,170,102,134,112,103
84,170,104,134,109,106
84,170,103,134,107,107
84,170,104,134,107,106
84,170,104,134,110,107
84,169,105,133,115,116
84,169,113,135,127,119
84,170,105,136,122,106
83,170,100,136,122,104
84,170,103,136,125,104
82,171,104,135,125,102
84,170,103,134,126,106
84,170,105,134,129,113
84,170,104,133,132,121
84,170,102,133,130,116
83,170,105,133,123,107
83,170,103,134,114,101
84,170,103,134,110,103
84,170,103,134,108,105
84,170,105,134,107,104
84,170,102,133,107,105
84,170,103,133,112,112
83,170,106,134,121,123
84,171,111,136,125,115
84,170,102,136,121,104
84,170,102,136,124,105
84,170,103,136,125,103
84,170,104,135,126,103
84,170,104,135,128,110
84,170,104,134,130,118
84,170,104,134,133,121
84,170,103,134,127,112
84,170,104,133,119,102
84,170,103,133,112,101
84,170,103,133,109,104
84,170,103,133,108,106
84,170,104,134,107,106
84,170,104,134,108,107
84,170,105,134,115,116
84,171,111,136,126,125
84,170,105,137,124,110
84,170,100,137,121,101
84,170,103,137,124,103
84,170,104,136,125,102
84,170,103,135,126,105
84,170,104,134,129,112
84,170,104,133,131,121
84,170,102,133,130,118
84,170,104,132,126,108
84,170,103,132,116,101
84,170,103,133,111,102
83,170,103,134,108,105
83,170,103,135,106,106
84,170,103,134,107,106
84,170,104,134,110,109
84,170,104,133,119,123
84,170,110,135,125,118
84,170,103,136,122,104
84,170,101,137,123,103
84,170,102,136,125,103
84,170,103,136,126,102
84,170,103,135,127,106
84,170,104,134,130,114
84,170,104,134,133,123
84,170,105,134,130,116
83,170,104,134,122,105
83,170,103,134,113,101
84,170,103,133,109,104
84,170,103,134,107,106
84,170,102,133,106,105
84,170,102,133,108,106
84,170,105,134,113,113
84,169,108,134,124,123
84,170,106,136,123,113
84,170,101,136,122,103
84,170,103,136,126,103
84,170,104,136,126,103
84,170,104,136,126,104
84,170,104,136,128,110
84,170,104,135,131,119
84,170,105,135,131,119
84,170,103,134,125,110
84,170,104,134,117,102
84,170,103,133,112,102
84,170,102,133,110,105
84,170,101,133,108,106
84,170,103,133,107,106
84,170,105,134,108,109
84,170,106,135,116,120
84,170,114,136,126,121
84,170,105,138,122,106
84,170,102,137,122,101
84,170,103,136,125,101
84,170,102,135,126,100
84,170,103,134,128,107
84,170,106,133,130,115
84,170,104,133,133,122
84,170,102,133,131,118
84,170,103,133,122,108
84,170,102,133,112,100
84,169,103,134,110,103
84,170,104,136,108,106
84,170,103,137,106,106
85,169,102,136,107,106
84,169,103,134,112,111
84,170,108,134,125,124
84,170,110,134,125,114
84,170,101,134,121,103
84,170,101,134,123,104
84,170,103,134,125,103
84,169,103,134,125,103
84,169,105,134,128,108
84,170,105,135,133,117
84,169,104,134,133,120
84,170,102,135,128,113
84,169,104,134,119,103
84,169,103,133,111,101
84,169,104,133,109,104
84,169,104,133,107,107
84,169,104,133,107,106
84,169,103,134,108,107
84,170,103,134,115,116
84,167,112,135,127,122
84,169,106,137,123,109
84,169,100,137,121,102
84,169,104,136,124,103
84,170,104,135,126,103
84,169,103,135,127,106
84,169,104,135,129,112
84,169,104,134,132,120
84,169,102,133,132,118
84,169,103,133,125,108
84,169,103,133,116,100
84,169,102,133,110,103
84,170,103,133,107,106
84,169,103,132,107,107
84,170,105,132,107,106
84,170,106,133,110,108
84,170,107,134,120,121
84,170,113,136,125,119
84,170,101,137,122,105
83,170,100,138,124,103
84,170,104,138,126,104
84,169,105,137,126,104
84,170,105,136,126,108
84,170,105,135,129,112
83,170,101,133,132,115
84,169,103,131,129,116
84,170,106,132,122,108
83,170,103,132,114,103
83,170,104,132,110,107
84,170,103,134,107,106
83,170,102,135,105,104
84,170,104,134,106,106
83,170,104,135,113,114
83,170,108,136,125,125
84,171,106,137,124,112
84,170,100,136,122,101
83,170,102,136,126,102
83,170,104,135,126,102
84,170,104,135,125,104
84,170,104,134,127,111
83,170,104,134,131,119
83,170,104,133,132,119
83,170,103,132,127,111
83,170,104,133,117,102
83,169,103,133,111,102
84,170,103,134,109,105
83,170,104,134,107,106
83,170,104,134,107,106
83,170,104,133,109,108
83,170,105,133,117,119
84,170,112,136,126,120
84,169,103,137,121,106
84,170,100,136,121,102
84,170,103,135,125,102
84,170,104,134,127,103
84,168,104,134,128,108
83,170,105,134,130,115
83,170,105,133,132,120
83,170,105,132,130,115
83,170,104,132,122,106
83,170,102,132,112,100
83,170,103,132,109,103
84,170,103,133,109,106
83,170,103,134,107,106
83,170,103,134,107,106
83,170,104,134,112,112
83,170,108,134,123,124
84,170,110,136,125,114
83,170,101,136,122,102
84,170,103,136,123,103
82,170,103,135,125,103
83,170,103,135,126,104
84,170,105,135,129,110
83,170,105,135,131,118
83,170,104,135,133,121
84,169,104,133,128,111
83,170,103,133,118,102
84,170,102,132,111,100
84,170,102,132,108,104
84,170,103,132,107,106
84,170,104,132,107,106
84,170,105,133,110,108
84,170,105,134,116,116
84,170,112,136,127,122
84,170,106,138,123,109
84,170,101,138,122,103
84,169,103,137,125,102
83,169,104,136,125,103
84,170,104,135,126,107
84,170,105,134,130,112
84,170,102,134,135,120
83,169,100,134,134,117
84,169,103,133,126,108
83,169,104,134,114,100
83,169,105,133,109,102
83,170,106,134,107,106
84,169,105,134,106,106
83,170,105,134,106,106
83,169,105,134,110,110
84,170,107,135,120,123
83,170,110,137,124,117
83,170,102,137,121,104
83,170,102,137,123,103
83,170,104,136,126,103
83,170,104,135,126,103
84,169,104,134,128,108
83,170,105,133,130,116
83,169,101,133,133,120
83,169,102,132,127,114
83,170,104,132,120,104
83,169,104,132,113,102
83,169,104,132,110,104
83,169,104,133,108,106
83,170,104,134,107,106
83,170,104,134,108,106
83,169,104,135,114,114
83,168,112,137,125,125
83,169,107,138,123,110
83,169,102,136,121,102
83,169,104,134,124,104
82,169,103,131,126,103
83,170,102,129,127,105
83,169,104,129,130,111
83,169,103,130,133,120
84,169,105,133,134,120
83,169,103,134,126,110
83,170,102,136,115,99
83,169,100,136,109,99
83,170,102,135,107,104
84,169,104,134,107,107
83,169,104,133,107,108
83,170,105,132,109,110
84,170,106,132,117,118
83,170,112,135,127,118
83,168,103,136,124,105
84,168,101,136,123,103
84,169,103,136,125,103
83,169,104,135,125,102
83,169,104,134,126,107
83,169,105,133,128,114
83,169,104,133,132,121
83,169,106,133,132,116
83,169,104,133,124,106
83,169,102,134,115,101
83,169,103,134,110,104
83,169,104,134,108,105
83,169,104,134,107,105
83,169,103,133,107,106
83,169,104,133,112,111
83,169,106,134,123,125
83,168,107,137,124,115
83,169,101,137,122,103
83,169,102,136,124,104
83,168,104,136,125,103
82,169,103,135,126,103
83,170,104,134,129,109
83,170,104,134,132,118
83,169,105,134,134,121
83,169,103,133,125,110
83,170,103,133,117,102
83,169,102,132,112,101
83,169,103,132,110,105
83,169,104,132,108,107
83,169,104,133,107,104
83,169,103,134,108,105
83,169,104,134,114,118
84,170,114,136,127,123
83,169,104,138,123,108
83,169,100,137,122,103
83,169,103,136,124,104
83,170,104,135,125,102
83,169,104,134,128,107
83,169,105,134,130,113
83,169,104,133,133,120
83,169,103,133,131,116
83,169,104,133,123,107
83,169,103,133,114,100
83,169,103,133,110,102
84,169,104,134,108,105
83,169,104,134,107,106
83,169,104,135,107,106
83,168,104,134,111,110
83,169,107,134,122,123
83,169,111,136,125,117
83,169,101,136,121,105
83,169,102,135,123,104
83,170,104,135,125,103
83,169,103,134,126,103
83,169,104,134,129,108
83,169,104,134,131,116
83,169,104,134,133,122
84,169,105,133,128,115
83,168,104,134,120,103
84,168,102,134,112,99
83,169,103,134,109,102
83,168,103,133,107,105
83,168,103,133,107,106
83,168,104,133,109,107
83,169,105,133,114,115
83,168,110,135,124,125
83,166,105,137,123,110
84,168,100,137,122,102
83,168,103,137,124,104
82,168,104,137,126,102
83,168,103,135,126,104
83,168,105,134,128,111
83,168,104,133,132,120
83,168,105,133,132,120
83,168,104,133,126,110
83,168,103,134,116,100
83,168,103,135,110,101
83,168,103,136,107,105
83,168,105,135,107,106
84,168,104,135,108,105
83,168,104,135,110,109
83,168,106,134,117,121
83,168,113,136,126,120
83,168,103,137,124,105
83,168,101,137,122,102
83,168,103,136,124,103
83,168,103,136,125,102
83,168,104,135,127,107
83,168,106,134,130,115
83,168,105,133,133,121
83,168,106,131,130,114
83,168,105,131,123,106
83,168,102,131,114,100
83,168,103,132,110,103
83,168,103,133,107,107
83,167,103,134,105,107
83,168,103,135,107,107
83,168,104,135,112,111
83,168,106,137,124,123
83,168,109,138,125,115
83,168,102,138,122,104
83,167,102,137,124,103
83,168,103,136,126,103
83,168,104,135,126,104
84,168,104,134,128,109
83,168,105,134,132,119
83,168,104,133,133,120
83,168,103,133,126,110
83,168,103,134,116,101
83,168,102,134,110,102
83,168,103,133,109,104
83,168,104,133,109,107
83,168,104,133,108,106
83,168,105,133,109,107
83,168,104,133,117,117
79,168,113,135,127,123
83,169,105,138,122,108
83,168,100,138,121,101
83,167,103,138,124,103
83,169,104,136,125,102
82,168,103,135,127,107
83,168,105,134,129,113
83,168,104,133,133,120
84,169,103,134,131,117
83,168,105,133,125,107
83,168,102,133,115,100
83,167,103,132,110,102
83,167,103,132,107,105
83,167,104,132,106,106
83,167,104,132,107,107
83,167,105,133,111,112
83,167,106,135,119,124
82,165,110,137,124,116
83,167,101,138,121,103
82,167,101,136,124,102
83,167,104,135,127,103
83,167,106,134,128,106
82,167,106,134,129,109
82,167,103,135,129,114
83,167,101,135,131,118
82,167,102,134,128,112
83,167,104,133,120,104
82,167,103,132,112,100
82,167,104,132,109,103
83,167,104,132,108,106
83,167,104,133,106,106
82,167,104,134,107,106
82,167,104,134,114,113
82,167,110,135,127,124
83,166,106,137,125,111
82,166,101,137,122,104
82,167,103,136,125,104
82,166,104,136,125,103
82,167,104,135,126,106
82,167,104,135,127,111
82,167,104,135,131,119
82,167,103,134,133,118
82,167,104,134,126,110
83,167,103,133,116,100
82,166,102,132,111,100
82,166,103,132,109,104
82,167,104,133,107,107
83,167,104,133,107,106
82,166,105,134,109,109
82,166,105,135,117,121
83,166,111,136,125,119
82,166,104,137,123,106
82,167,100,136,123,103
82,165,103,136,125,102
82,166,104,135,126,102
82,166,103,134,127,108
82,166,105,134,130,115
82,166,104,134,133,120
81,166,106,134,131,115
81,166,104,134,122,105
82,165,103,134,113,101
82,164,103,134,109,103
81,164,103,133,106,106
82,162,103,133,107,105
82,162,103,133,107,106
82,162,104,133,112,113
82,161,110,136,126,125
82,161,107,137,126,113
82,162,101,137,123,102
81,162,102,137,124,102
81,162,103,136,124,103
82,163,103,135,124,104
82,162,104,133,127,110
82,163,104,132,131,119
81,162,105,132,134,121
82,162,104,131,128,111
81,162,104,132,119,102
81,161,103,133,112,101
81,162,103,134,109,103
82,161,103,135,106,107
81,161,104,135,106,107
81,161,104,135,109,106
81,161,104,134,116,116
81,161,110,136,124,121
81,161,104,136,121,109
81,161,100,136,122,103
81,161,103,136,125,103
80,161,104,135,126,103
81,162,103,134,127,106
