a0,a1,a2,a3,a4,a5
55,133,104,136,115,110
55,133,104,137,117,110
55,133,104,137,119,109
55,133,103,137,122,109
55,133,104,136,126,110
55,133,104,135,127,110
54,132,105,134,128,109
55,133,104,133,124,107
55,132,103,132,121,105
55,133,103,131,119,106
55,132,104,130,118,107
55,133,104,130,118,109
55,133,104,131,118,111
55,133,104,132,120,111
55,132,105,134,116,110
55,133,104,135,115,108
55,133,104,136,113,109
55,133,104,137,116,110
55,133,104,138,119,111
54,133,104,138,121,111
55,133,104,137,123,109
55,133,104,136,126,109
55,132,104,134,127,109
54,133,104,133,125,109
55,132,104,132,122,106
55,133,104,130,120,106
55,133,104,130,119,106
55,133,104,131,118,107
55,133,104,131,119,109
55,133,104,132,119,110
55,133,104,133,118,112
55,133,104,135,116,110
55,133,104,136,114,108
55,133,103,137,114,108
55,133,104,137,118,111
55,133,104,138,117,111
55,133,104,138,120,109
55,133,104,136,125,109
55,133,104,135,128,109
55,133,104,133,127,109
55,133,104,132,125,107
55,133,104,131,121,105
55,133,103,130,119,107
55,132,104,131,119,106
55,133,104,132,119,107
55,133,104,133,119,109
55,133,104,133,119,112
55,132,103,133,117,111
55,133,104,134,114,109
55,132,104,135,113,108
55,133,103,135,116,108
55,133,103,136,119,110
55,133,104,137,121,111
55,133,104,137,122,110
55,133,105,136,124,109
55,133,104,135,130,110
55,133,104,133,129,109
55,133,104,132,123,106
55,133,103,131,120,105
55,133,103,131,117,107
55,133,104,132,115,108
55,133,104,132,117,108
55,132,104,132,121,110
55,133,104,132,122,112
55,133,104,134,117,111
55,132,104,135,114,108
55,133,103,137,114,108
55,133,104,138,115,111
55,133,104,138,116,111
55,133,104,138,120,109
55,133,104,136,124,108
55,133,104,134,127,110
55,133,105,131,129,110
55,133,104,131,127,108
55,132,104,131,123,106
55,133,104,131,121,106
55,133,104,133,119,106
54,133,104,133,118,107
55,133,104,133,118,109
55,133,104,132,118,111
55,133,104,131,118,112
54,133,104,132,115,110
55,133,104,134,114,108
55,133,104,135,114,109
55,132,104,137,117,110
55,133,104,137,120,110
55,133,104,137,123,110
55,133,104,137,125,110
55,133,104,136,126,110
55,133,104,134,127,108
55,133,104,133,124,106
55,133,103,131,121,106
55,132,104,130,119,105
55,133,104,130,118,106
54,133,104,130,119,108
55,133,104,131,118,112
55,133,104,133,119,112
55,132,105,134,116,110
55,133,104,135,114,108
55,133,104,137,114,108
55,133,103,138,116,110
55,133,104,138,118,110
55,133,104,137,122,110
55,133,104,137,124,110
55,133,104,136,125,110
55,132,104,135,127,110
55,133,104,132,126,108
54,133,104,132,121,107
55,133,104,131,119,106
55,132,104,131,119,106
55,133,104,131,119,107
55,133,104,132,119,108
55,133,104,132,117,110
55,133,104,132,117,110
55,132,104,132,118,110
55,133,104,134,116,109
55,133,104,136,115,110
55,132,104,137,118,110
55,133,104,138,119,110
55,133,104,139,121,109
55,133,104,138,124,109
55,133,104,136,126,111
55,132,104,134,127,111
55,133,104,132,125,108
55,133,103,131,121,104
55,133,103,130,119,107
55,133,104,130,119,107
55,133,104,131,120,107
