a0,a1,a2,a3,a4,a5
55,170,103,132,110,113
55,169,103,133,115,114
55,170,103,135,120,115
55,170,104,137,124,115
55,170,104,139,124,112
55,170,103,139,123,107
55,170,104,138,123,108
56,170,105,136,124,107
56,170,106,133,123,103
55,170,104,130,121,97
55,170,103,129,121,96
55,170,103,129,121,98
55,170,103,130,120,105
55,170,104,131,120,114
55,170,105,133,121,119
55,170,107,134,120,117
55,170,105,136,115,114
55,170,101,136,112,110
55,170,100,137,112,113
55,170,102,138,116,115
55,170,102,138,119,114
55,170,102,137,121,111
55,170,104,136,124,108
55,170,106,134,126,107
55,170,108,133,128,104
56,170,106,132,125,100
55,170,104,131,122,97
55,170,103,130,121,99
55,170,103,130,120,103
55,170,103,131,120,108
55,169,103,132,118,113
55,170,104,134,121,116
56,170,105,136,119,117
55,170,105,137,114,115
55,170,103,138,110,113
55,170,101,138,111,114
55,170,101,136,116,114
55,170,102,135,120,111
55,170,103,135,122,105
55,170,103,134,126,105
55,170,107,134,130,108
55,170,108,135,129,106
55,170,108,134,123,102
54,170,107,134,120,99
55,170,98,132,120,98
55,170,102,131,119,102
55,170,101,130,118,110
55,170,100,130,119,117
55,170,105,131,120,119
55,170,107,131,117,116
55,170,106,134,115,114
56,170,104,136,112,112
55,170,102,138,115,111
55,170,104,140,119,114
55,170,105,141,122,111
55,170,103,141,123,108
55,170,103,139,126,108
55,170,103,135,127,106
56,170,104,132,125,103
56,170,103,130,121,99
56,170,102,128,118,97
55,170,102,128,116,99
55,170,104,129,119,106
55,170,104,131,122,112
55,170,104,132,121,117
55,170,103,133,119,118
55,170,106,134,117,116
55,170,107,134,112,112
55,170,103,135,114,111
55,170,104,136,121,113
55,170,106,137,122,116
55,170,104,137,117,111
55,170,104,137,116,106
55,170,104,135,123,107
55,171,104,133,125,103
55,170,100,131,124,98
55,170,101,129,124,99
56,170,104,129,127,103
55,170,106,129,133,106
55,170,106,131,127,110
56,170,105,134,116,114
55,170,106,137,110,115
55,170,103,138,111,112
56,170,102,138,113,110
55,170,103,137,115,114
55,170,102,136,120,116
55,170,102,136,117,114
55,170,103,136,116,112
55,170,104,136,115,109
55,170,106,135,120,107
56,170,105,133,127,105
55,170,104,131,127,102
55,170,103,129,123,99
55,171,103,128,124,100
55,170,104,129,125,101
55,171,104,132,125,106
55,169,104,134,124,112
55,170,104,135,120,117
