a0,a1,a2,a3,a4,a5
83,159,104,127,93,115
83,159,102,129,98,118
83,159,101,132,105,118
83,159,99,134,105,119
83,159,99,137,103,119
83,159,99,139,100,115
83,159,98,140,99,110
83,159,100,140,97,106
83,159,101,138,97,103
84,159,103,137,97,99
83,159,104,134,92,96
83,159,104,132,89,95
83,159,106,129,92,98
83,159,107,127,94,100
84,159,107,126,96,104
83,159,106,125,96,108
83,159,104,124,96,112
84,159,102,123,101,116
83,159,102,126,102,118
84,159,101,129,99,120
83,159,100,135,99,119
83,159,98,139,94,117
83,159,98,142,94,113
83,159,99,142,99,108
83,159,100,141,102,104
83,159,102,138,100,103
83,159,104,135,97,99
83,159,104,132,94,95
83,159,104,128,92,96
83,158,106,126,91,98
83,159,107,125,91,101
83,159,107,125,93,106
83,159,105,126,95,111
83,159,104,127,97,114
84,159,103,129,101,117
83,159,101,132,99,118
83,159,100,135,101,120
83,159,98,137,99,119
83,159,98,138,100,116
83,159,99,139,101,111
83,159,100,139,98,106
83,158,101,138,92,103
83,158,103,135,91,100
83,158,104,132,94,97
83,158,104,130,96,95
83,159,105,128,97,97
83,159,106,127,95,99
83,159,107,126,93,105
83,158,107,126,95,109
83,159,105,126,100,112
84,159,104,128,100,116
83,159,102,130,99,119
83,159,99,132,96,120
83,159,99,134,97,118
83,159,99,136,99,117
83,159,99,138,99,114
83,159,99,140,96,110
83,159,100,140,95,105
83,158,101,138,97,102
83,159,104,136,95,99
83,159,104,134,92,94
83,159,104,131,91,95
83,158,106,128,96,97
83,158,107,126,99,100
83,158,106,125,98,106
83,158,105,126,97,112
83,158,104,127,94,114
83,158,103,128,92,116
83,158,101,129,97,117
83,158,100,132,103,120
83,158,100,135,103,119
83,158,98,139,101,116
84,158,98,141,96,111
83,158,99,141,96,107
83,158,100,139,97,104
83,158,103,137,98,101
83,158,105,134,99,97
84,158,104,132,96,94
84,158,105,129,91,96
83,158,106,127,89,99
83,159,107,125,89,104
84,158,107,125,90,108
83,158,105,126,92,112
83,158,104,127,93,115
83,159,103,129,99,118
84,158,101,131,107,119
84,158,99,134,109,119
83,158,99,137,105,118
83,158,98,139,100,115
83,158,98,140,95,110
83,158,100,140,95,106
83,158,102,138,92,103
83,158,103,137,93,99
84,158,104,134,93,95
83,158,104,131,96,95
83,158,106,128,96,98
83,158,106,126,93,100
83,158,107,125,95,105
83,158,105,124,101,109
83,158,104,125,98,114
83,158,104,127,98,117
83,158,102,131,96,117
83,158,100,134,91,119
83,158,99,137,96,118
83,158,98,139,103,117
83,158,98,140,103,113
83,158,99,139,99,107
83,158,100,138,98,104
84,158,102,136,96,102
84,158,104,134,94,99
83,158,104,132,92,95
83,158,106,130,87,96
84,158,106,127,89,98
83,158,106,126,94,102
84,158,106,125,98,107
83,158,105,125,98,112
84,158,104,127,98,115
84,158,102,128,98,117
83,158,101,132,99,118
83,158,100,135,101,120
83,158,99,137,100,118
83,158,98,139,99,115
83,158,99,140,102,109
83,158,100,140,101,106
83,158,100,139,98,104
83,158,103,137,97,101
83,158,104,135,93,96
83,158,104,132,91,94
83,158,105,128,90,97
83,158,107,126,90,99
83,158,107,124,92,105
83,158,106,123,93,109
83,158,105,125,96,113
84,158,104,127,99,117
83,158,102,129,98,117
83,158,100,132,101,119
83,158,99,135,103,119
83,158,98,138,103,119
83,158,98,140,101,113
83,158,99,140,99,108
83,158,100,140,98,104
83,158,102,138,96,102
83,158,104,136,93,98
83,158,104,133,91,95
83,158,105,130,90,96
83,159,106,128,92,98
83,158,107,126,93,101
83,158,106,125,96,106
83,158,106,125,98,111
83,158,105,126,96,115
83,158,103,127,97,117
83,158,100,131,99,118
83,158,100,135,98,119
83,158,99,138,96,118
83,158,98,139,93,117
83,158,98,138,101,113
83,158,100,138,107,107
83,158,101,137,103,102
83,158,103,136,96,99
83,158,104,135,93,96
83,158,104,133,94,94
83,158,106,130,92,96
83,159,107,128,91,99
84,158,107,126,94,104
83,159,106,125,97,109
83,159,105,126,97,113
83,158,104,127,93,116
83,159,102,128,90,117
83,159,100,130,96,118
83,158,99,133,106,119
84,159,98,136,106,118
83,158,99,139,102,114
83,158,99,140,98,109
83,159,100,140,95,104
83,159,101,139,91,103
82,158,104,137,90,99
83,158,104,135,90,96
83,158,105,131,93,95
83,158,106,128,98,97
83,158,107,125,102,101
83,158,107,124,105,107
83,158,106,124,105,111
83,158,104,126,102,114
83,158,103,128,99,118
83,158,102,131,95,118
83,158,100,133,86,119
83,158,98,135,88,118
83,158,98,137,95,116
83,158,98,138,101,112
83,158,100,138,101,108
83,158,101,138,97,103
83,158,103,138,95,101
85,158,105,137,87,98
83,158,104,134,87,95
83,157,104,131,94,96
83,158,106,128,101,98
83,158,107,125,102,104
83,158,107,124,100,108
83,158,105,124,99,111
84,158,103,125,99,115
83,158,102,128,99,118
83,159,101,131,98,119
83,158,99,134,99,119
83,159,99,137,97,117
83,158,98,139,95,114
83,158,98,140,96,110
83,158,99,140,98,107
83,158,102,139,97,103
83,158,104,137,97,99
83,158,103,134,95,95
83,158,104,130,92,95
84,158,106,127,92,97
84,158,107,125,91,100
84,158,107,125,91,105
83,158,105,126,92,109
84,158,104,127,95,113
83,159,104,130,96,118
84,158,102,132,100,119
83,159,100,135,101,120
84,158,99,137,102,117
84,158,98,139,104,116
84,159,98,139,104,113
84,158,99,139,101,109
84,158,100,138,97,105
83,158,102,135,96,102
84,158,105,133,96,97
84,159,103,130,92,93
83,159,104,128,89,96
83,158,107,128,91,99
84,158,108,127,93,102
84,158,106,127,94,107
84,158,106,127,98,112
84,158,103,127,97,117
84,158,102,129,97,117
84,158,101,130,101,118
84,159,100,133,102,119
83,159,99,136,99,117
83,159,98,138,101,115
84,158,99,139,99,111
84,159,100,140,96,106
84,158,101,139,93,102
83,158,104,137,93,101
