a0,a1,a2,a3,a4,a5
55,137,104,132,118,105
55,139,105,132,119,108
55,139,104,133,119,112
55,139,104,133,120,114
55,139,104,134,119,113
55,138,103,134,116,111
55,139,102,135,114,111
55,138,104,136,115,111
55,138,104,136,118,112
55,139,104,137,120,111
55,139,104,137,122,109
55,139,104,136,124,108
55,138,104,135,127,107
55,139,104,133,126,105
55,139,104,131,123,102
55,139,103,129,121,103
55,139,104,129,120,103
55,139,104,130,119,106
55,139,104,132,119,110
55,139,104,133,119,114
55,139,104,134,118,115
55,139,104,135,116,112
55,139,104,135,114,110
55,139,103,136,114,111
55,138,104,137,116,112
55,139,104,137,119,111
55,138,103,137,122,109
55,138,103,136,124,109
55,139,104,136,125,109
55,138,105,134,127,107
55,139,104,133,125,104
55,138,103,132,121,102
55,139,104,131,120,103
55,139,104,131,120,105
55,139,104,131,120,107
55,139,104,132,119,111
55,139,104,134,119,114
55,139,104,135,118,113
55,139,104,135,115,112
55,139,103,136,114,110
55,139,103,136,115,111
55,139,104,136,117,112
55,139,104,136,120,111
55,139,104,136,122,109
55,139,103,135,124,108
55,139,104,133,126,107
55,139,104,134,127,106
55,139,104,132,124,103
54,139,103,132,120,102
55,138,104,131,119,103
55,139,104,131,119,105
55,139,104,132,120,109
56,139,104,132,120,112
55,139,104,133,120,115
55,139,104,133,116,115
55,139,104,135,114,111
55,139,103,135,114,110
55,139,103,136,116,111
55,139,104,136,118,111
55,139,104,136,120,110
55,139,104,136,123,108
55,139,104,135,125,109
55,140,105,134,127,108
55,140,105,133,126,104
55,139,103,132,121,103
55,139,103,131,120,104
55,139,104,131,121,103
55,139,105,132,120,106
55,139,104,133,118,112
55,139,104,133,119,115
55,139,105,133,119,115
55,139,105,134,116,111
55,139,104,135,113,109
55,139,104,136,114,111
55,139,104,137,117,112
55,139,104,137,120,111
55,139,104,137,122,109
55,139,104,136,123,108
55,139,104,135,127,109
56,140,105,134,127,107
55,139,104,132,124,104
54,139,103,131,121,102
55,140,103,131,119,103
55,139,104,131,119,105
55,139,104,131,120,108
55,139,104,132,120,112
55,139,104,133,120,115
55,139,105,134,116,113
55,139,103,135,114,110
55,139,103,136,113,110
55,139,104,136,116,112
55,139,104,137,118,112
55,139,104,136,120,110
55,139,104,136,122,108
55,139,104,135,125,108
55,139,104,134,127,108
55,139,105,133,126,106
56,139,104,132,123,103
55,139,103,131,121,103
55,139,104,131,120,104
55,140,104,132,120,106
55,139,104,133,119,110
55,139,104,134,119,114
55,139,104,134,118,114
55,139,104,135,115,112
55,139,104,135,114,109
55,139,104,136,114,110
55,139,104,136,117,111
55,139,104,136,119,111
55,139,104,136,121,109
55,139,104,136,123,108
55,139,104,135,126,108
55,139,104,134,127,108
55,139,105,133,125,105
55,139,104,132,122,103
55,139,103,132,121,103
55,139,104,132,119,104
55,139,103,131,119,107
55,139,103,130,119,111
55,139,104,131,120,115
55,139,106,132,118,114
55,139,105,134,115,111
55,139,104,136,114,110
55,139,103,137,115,112
55,139,104,138,117,112
55,139,104,138,120,109
55,139,104,137,122,108
55,139,104,136,124,108
55,139,105,135,126,109
55,139,105,133,126,107
55,138,104,132,123,103
55,139,103,132,121,102
55,140,104,132,120,103
55,139,104,132,118,107
55,139,104,132,118,110
54,139,104,132,120,112
55,139,104,132,119,113
55,139,104,133,117,112
55,139,104,134,114,110
55,139,104,135,114,111
55,139,104,136,117,112
55,139,104,137,119,111
55,139,104,137,121,109
55,139,104,137,123,109
55,140,104,136,126,109
55,139,104,134,126,109
55,140,104,132,124,106
55,140,103,132,121,102
55,139,103,131,121,103
55,140,103,131,120,104
55,140,104,131,119,107
55,140,104,132,119,110
55,139,104,133,120,114
55,139,104,134,117,114
55,140,104,135,115,112
55,139,104,135,114,110
55,140,104,136,116,110
55,139,104,136,117,111
55,139,104,136,119,111
55,139,104,136,121,109
55,140,104,135,123,108
55,139,104,134,126,109
55,140,104,134,126,108
55,139,104,133,122,104
55,139,103,132,120,103
55,140,103,132,120,103
55,140,104,131,121,105
55,140,104,132,122,109
55,140,104,133,121,112
55,140,104,134,119,114
55,139,104,134,115,113
55,140,103,135,114,110
55,140,103,135,114,110
55,140,104,135,117,111
55,140,104,136,119,111
55,140,104,136,120,110
55,140,104,137,122,108
55,140,104,136,125,108
55,139,104,135,127,109
55,140,105,133,127,106
